_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106442;MAFART;plomberie;A248111000;7475114;BAIGNOIREENACRYLIQUEROCAPOLOA248111000170X75CMBLANCHE;ROCAS.A.;PIECE;159,00;104,94
106443;MAFART;plomberie;A5Z3226C00;7483415;MITIGEURLAVABOPOLOPVC;ROCAS.A.;PIECE;0,00;0,00
106444;MAFART;plomberie;PROMI281X;7487850;PROFILBASPOURPLANSTRATIFIE105CM;FOURNISSEURREGULSTOCK;PIECE;35,31;24,72
106445;MAFART;plomberie;HXD-220-059;7507080;FASSANEVERTICALDOUBLEBLANC1952W;ACOVAS.A.;PIECE;0,00;0,00
106446;MAFART;plomberie;VX-074-080;7538323;RADIATEURACOVAFASSANEVX-074-080658WBLANC;ACOVAS.A.;PIECE;0,00;0,00
106447;MAFART;plomberie;900353;7551022;TREPIEDTHERMORUNIVERSEL900353;THERMOR(CHAUFFE-EAU);PIECE;41,00;18,45
106448;MAFART;plomberie;10007668;7555184;CHAUD.MURSAUNIERCHAUFF.SEULCONDENS.P/VENTTHEMAAS12GN;FOURNISSEURREGULSTOCK;PIECE;1695,89;1102,33
106449;MAFART;plomberie;10007672;7555445;CHAUD.MURSAUNIERMIXTECOND.P/VENT.THEMAPLUSF30BP30KWNUE;FOURNISSEURREGULSTOCK;PIECE;2443,04;1587,98
106450;MAFART;plomberie;10007671;7555505;CHAUD.MURMIXTECOND.P/VENT.THEMAPLUSF30GN25/30KWNUE;FOURNISSEURREGULSTOCK;PIECE;2443,05;1587,98
106451;MAFART;plomberie;10007670;7555534;CHAUD.MURSAUNIERMIXTECOND.P/VENT.THEMAPLUSF25GN25KWNUE;FOURNISSEURREGULSTOCK;PIECE;2124,15;1380,70
106452;MAFART;plomberie;20080938;7555646;APPLIQUECHAUDIERESAUNIERTHEMATYPEC;SAUNIERDUVAL(APPAREILS);PIECE;152,00;98,80
106453;MAFART;plomberie;C17201782;7581187;COMMANDEADISTANCEBAXIAVECSONDED'AMBIANCEQAA75;BAXI(CHAPPEE);PIECE;271,00;176,15
106454;MAFART;plomberie;WM815S11Z0010F1;7597478;LAVEMAINSROCAPOLODIM50x23,5cmFINITIONBLANC;ROCAS.A.;PIECE;58,60;38,68
