_ID;FOURNISSEUR;FAMILLE  ;REFERENCE;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
600943;DUPONT;FIOUL;114700;CONDUIT INOX-GALVA couleur blanc 80/125 250 mm                          ;UBBINK;UN;54,29;39,09
600944;DUPONT;FIOUL;114699;CONDUIT INOX-GALVA couleur blanc 80/125 500 mm                          ;UBBINK;UN;72,38;52,11
600945;DUPONT;FIOUL;114560;CONDUIT INOX-GALVA couleur blanc 80/125 50-300 mm*                         ;UBBINK;UN;64,50;46,44
600946;DUPONT;FIOUL;114562;COUDE INOX-GALVA couleur blanc 80/125 45°;UBBINK;UN;67,23;48,41
600947;DUPONT;FIOUL;114561;COUDE INOX-GALVA couleur blanc 80/125 90°;UBBINK;UN;80,53;57,98
600948;DUPONT;FIOUL;200201;Grille avec déflecteur;UBBINK;UN;58,44;42,08
600949;DUPONT;FIOUL;31170249;SOLIN PVC couleur ardoise pente 05/25 degrés;UBBINK;UN;28,00;19,26
600950;DUPONT;FIOUL;31170247;SOLIN PVC couleur ardoise pente 25/45 degrés;UBBINK;UN;28,00;19,26
600951;DUPONT;FIOUL;180107;TERMINAL HORIZONTAL          80/125 longueur 800mm télescopique ;UBBINK;UN;145,00;104,40
600952;DUPONT;FIOUL;184108;TERMINAL VERTICAL 80/125 coul. ardoise long 1150mm télescopique;UBBINK;UN;182,99;131,75
600953;DUPONT;GAZ;184174;                   KIT entrée plafond (partie haute et basse);UBBINK;UN;258,96;186,45
600954;DUPONT;GAZ;330081;Adaptateur flexible-flexible PPLT 80;UBBINK;UN;50,91;36,66
600955;DUPONT;GAZ;716083;Bride araignée (tout les mètres);UBBINK;UN;2,38;1,71
600956;DUPONT;GAZ;114422;Collier blanc 100;UBBINK;UN;7,44;5,36
600957;DUPONT;GAZ;169046;Collier blanc 125;UBBINK;UN;5,01;3,61
600958;DUPONT;GAZ;227352;CONDUITS ALU/ PVC couleur blanc 60/100 1000 mm                       ;UBBINK;UN;47,64;32,78
600959;DUPONT;GAZ;227350;CONDUITS ALU/ PVC couleur blanc 60/100 250 mm                       ;UBBINK;UN;27,93;19,22
600960;DUPONT;GAZ;227351;CONDUITS ALU/ PVC couleur blanc 60/100 500 mm                       ;UBBINK;UN;34,70;23,87
600961;DUPONT;GAZ;222952;CONDUITS PPLT 80 1000 mm                         ;UBBINK;UN;20,06;14,44
600962;DUPONT;GAZ;222951;CONDUITS PPLT 80 500 mm                         ;UBBINK;UN;14,11;10,16
600963;DUPONT;GAZ;227532;CONDUITS PPLT/ PVC couleur blanc 80/125 1000 mm                          ;UBBINK;UN;56,68;38,54
600964;DUPONT;GAZ;227533;CONDUITS PPLT/ PVC couleur blanc 80/125 2000 mm                          ;UBBINK;UN;79,68;60,56
600965;DUPONT;GAZ;227531;CONDUITS PPLT/ PVC couleur blanc 80/125 500 mm                          ;UBBINK;UN;39,54;26,89
600966;DUPONT;GAZ;184176;CONDUITS PPLT/ PVC couleur blanc 80/125 50-300 mm                          ;UBBINK;UN;39,99;28,79
600967;DUPONT;GAZ;227303;CONDUITS PPTL/PVC couleur blanc 60/100 1000 mm                        ;UBBINK;UN;38,09;27,42
600968;DUPONT;GAZ;227301;CONDUITS PPTL/PVC couleur blanc 60/100 250 mm                        ;UBBINK;UN;25,00;18,00
600969;DUPONT;GAZ;227302;CONDUITS PPTL/PVC couleur blanc 60/100 500 mm                        ;UBBINK;UN;30,23;21,77
600970;DUPONT;GAZ;227305;CONDUITS PPTL/PVC couleur blanc 60/100 50-300 mm*                        ;UBBINK;UN;22,98;16,55
600971;DUPONT;GAZ;224542;CONDUITS PVC couleur blanc 80/125 1000 mm                          ;UBBINK;UN;60,83;41,36
600972;DUPONT;GAZ;224543;CONDUITS PVC couleur blanc 80/125 2000 mm                          ;UBBINK;UN;99,60;67,73
600973;DUPONT;GAZ;224540;CONDUITS PVC couleur blanc 80/125 250 mm                          ;UBBINK;UN;35,89;24,41
600974;DUPONT;GAZ;224541;CONDUITS PVC couleur blanc 80/125 500 mm                          ;UBBINK;UN;41,94;28,52
600975;DUPONT;GAZ;224054;CONDUITS PVC couleur blanc 80/125 50-300 mm                          ;UBBINK;UN;41,94;28,85
600976;DUPONT;GAZ;227201;COUDES ALU/ PVC couleur blanc 60/100 45°;UBBINK;UN;35,86;24,67
600977;DUPONT;GAZ;227233;COUDES ALU/ PVC couleur blanc 60/100 90°;UBBINK;UN;38,70;26,63
600978;DUPONT;GAZ;222954;COUDES PPLT 80 45°;UBBINK;UN;11,50;8,28
600979;DUPONT;GAZ;222955;COUDES PPLT 80 90°;UBBINK;UN;13,59;9,78
600980;DUPONT;GAZ;227500;COUDES PPLT/ PVC couleur blanc 80/125 45°;UBBINK;UN;25,09;17,06
600981;DUPONT;GAZ;227520;COUDES PPLT/ PVC couleur blanc 80/125 90°;UBBINK;UN;42,48;28,89
600982;DUPONT;GAZ;227200;COUDES PPTL/PVC couleur blanc 60/100 45°;UBBINK;UN;21,43;15,43
600983;DUPONT;GAZ;227232;COUDES PPTL/PVC couleur blanc 60/100 90°;UBBINK;UN;27,36;19,70
600984;DUPONT;GAZ;227501;COUDES PVC couleur blanc 80/125 45°;UBBINK;UN;51,58;35,07
600985;DUPONT;GAZ;227521;COUDES PVC couleur blanc 80/125 90°;UBBINK;UN;70,28;47,79
600986;DUPONT;GAZ;224065;COUDES PVC couleur blanc 80/125 dévoiement;UBBINK;UN;67,25;48,96
600987;DUPONT;GAZ;330050;FLEXIBLE conduit flexible tubage cheminée PPLT 110;UBBINK;UN;35,65;17,68
600988;DUPONT;GAZ;330048;FLEXIBLE conduit flexible tubage cheminée PPLT 80;UBBINK;UN;22,80;11,13
600989;DUPONT;GAZ;200201;Grille avec déflecteur;UBBINK;UN;58,44;42,08
600990;DUPONT;GAZ;184173;RENOLUX    KIT entrée murale (partie haute et basse);UBBINK;UN;258,96;186,45
600991;DUPONT;GAZ;31170249;SOLIN PVC couleur ardoise pente 05/25 degrés;UBBINK;UN;28,00;20,16
600992;DUPONT;GAZ;31170249;SOLIN PVC couleur ardoise pente 05/25 degrés ;UBBINK;UN;28,00;19,26
600993;DUPONT;GAZ;31170247;SOLIN PVC couleur ardoise pente 24/45 degrés;UBBINK;UN;28,00;20,16
600994;DUPONT;GAZ;31170247;SOLIN PVC couleur ardoise pente 25/45 degrés ;UBBINK;UN;28,00;19,26
600995;DUPONT;GAZ;223093;TERMINAL HORIZONTAL            80/125 longueur 800mm recoup;UBBINK;UN;92,51;63,65
600996;DUPONT;GAZ;227100;TERMINAL HORIZONTAL     0/100 longueur 800mm recoup;UBBINK;UN;36,89;26,56
600997;DUPONT;GAZ;184162;TERMINAL VERT 80/125 coul. ardoise long 1130mm antiglace;UBBINK;UN;128,96;92,85
600998;DUPONT;GAZ;184118;TERMINAL VERTICAL 80/125 coul. ardoise long 1150mm recoup;UBBINK;UN;128,96;88,72
600999;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;6153;Siphon bidet plastique;VALENTIN;UN;1,97;1,18
601000;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;7503;Siphon évier plastique;VALENTIN;UN;2,03;1,22
601001;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;7522;Siphon évier plastique avec prise;VALENTIN;UN;4,61;2,77
601002;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;1425;Siphon lavabo « design » + sortie mur.;VALENTIN;UN;35,87;23,67
601003;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;1303;Siphon lavabo laiton;VALENTIN;UN;15,83;9,50
601004;DUPONT;ACCESSOIRES LAVABO EVIER BIDET;6103;Siphon lavabo plastique;VALENTIN;UN;1,91;1,15
601005;DUPONT;BAIGNOIRES;5820;accessoires;VALENTIN;UN;18,95;13,69
601006;DUPONT;ACCESSOIRES CHAUFFERIE;RDF 25;Clapet anti-thermosiphon 26x34;WATTS;UN;46,52;28,61
601007;DUPONT;ACCESSOIRES CHAUFFERIE;;Ensemble fioul COLIMAZOUT  ;WATTS;UN;74,61;55,96
601008;DUPONT;ACCESSOIRES CHAUFFERIE;L0210134;Ensemble soupape/mano 3 bars 15x21;WATTS;UN;15,88;9,53
601009;DUPONT;ACCESSOIRES CHAUFFERIE;;Filtre fioul Bitube RV2;WATTS;UN;35,23;26,42
601010;DUPONT;ACCESSOIRES CHAUFFERIE;;Filtre fioul Recyclage RGZ;WATTS;UN;61,68;41,63
601011;DUPONT;ACCESSOIRES CHAUFFERIE;;Jauge mécanique JM mécanique M200V ;WATTS;UN;18,39;13,79
601012;DUPONT;ACCESSOIRES CHAUFFERIE;;Jauge pneumatique  JP TLM3;WATTS;UN;92,14;62,19
601013;DUPONT;ACCESSOIRES CHAUFFERIE;;Kit aspiration cuve FLEXOBLOC MBS220 R;WATTS;UN;45,69;34,27
601014;DUPONT;ACCESSOIRES CHAUFFERIE;MV 10R;Purgeur automatique avec vanne isolement;WATTS;UN;5,97;4,48
601015;DUPONT;ACCESSOIRES CHAUFFERIE;USV16F;Soupape différentielle 20x27;WATTS;UN;46,03;29,00
601016;DUPONT;BROYEUR;19;Sanicondens relevage de condensats;;UN;96,20;66,38
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
