_ID;FOURNISSEUR;FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
200662;CDL;CONDUIT;11561;3594175;KEVAMOULUREM50X153COMPARTIMENTS;PLANETWATTOHM;LG;12;8,77;
200663;CDL;CONDUIT;11562;3697991;KEVAMOULUREM50X15AIVARIASOUPLE;PLANETWATTOHM;LG;3;2,30;
200664;CDL;CONDUIT;11587;3698686;KEVATEDEDERIVATIONM50X20T;PLANETWATTOHM;UN;3;2,52;
200665;CDL;CONDUIT;11507;3698684;KEVATEDEDERIVATIONM22X12;PLANETWATTOHM;UN;2;1,78;
200666;CDL;CONDUIT;11527;3698685;KEVATEDEDERIVATIONM32X12;PLANETWATTOHM;UN;3;2,10;
200667;CDL;CONDUIT;48008;3698007;LOGIX45ANGLEEXTERIEUR130X50AEARTIC;PLANETWATTOHM;UN;22;15,95;
200668;CDL;CONDUIT;48014;3698008;LOGIX45ANGLEEXTERIEUR160X50AEARTIC;PLANETWATTOHM;UN;23;17,00;
200669;CDL;CONDUIT;48003;3698010;LOGIX45ANGLEEXTERIEUR85X50AEARTIC;PLANETWATTOHM;UN;17;12,79;
200670;CDL;CONDUIT;48007;3698019;LOGIX45ANGLEINTERIEUR130X50AIARTIC;PLANETWATTOHM;UN;22;15,95;
200671;CDL;CONDUIT;48002;3698023;LOGIX45ANGLEINTERIEUR85X50AIARTIC;PLANETWATTOHM;UN;17;12,85;
200672;CDL;CONDUIT;49001;3698543;LOGIX45ANGLEINTERIEURVARIABLE100X50AIVARTIC;PLANETWATTOHM;UN;17;12,84;
200673;CDL;CONDUIT;48013;3698020;LOGIX45ANGLEINTERIEUR160X50AIARTIC;PLANETWATTOHM;UN;23;17,00;
200674;CDL;CONDUIT;49002;3698542;LOGIX45ANGLEPLAT100X50APARTIC;PLANETWATTOHM;UN;17;12,90;
200675;CDL;CONDUIT;49003;3698544;LOGIX45ANGLEPLAT100X50APARTIC;PLANETWATTOHM;UN;20;15,12;
200676;CDL;CONDUIT;48009;3698024;LOGIX45ANGLEPLAT130X50APARTIC;PLANETWATTOHM;UN;23;17,40;
200677;CDL;CONDUIT;48004;3698025;LOGIX45ANGLEPLAT85X50APARTIC;PLANETWATTOHM;UN;20;14,86;
200678;CDL;CONDUIT;49004;3698545;LOGIX45EMBOUT100X50EMARTIC;PLANETWATTOHM;UN;4;3,01;
200679;CDL;CONDUIT;48010;3698121;LOGIX45EMBOUT130X50EMARTIC;PLANETWATTOHM;UN;4;3,22;
200680;CDL;CONDUIT;48016;3698122;LOGIX45EMBOUT160X50EMARTIC;PLANETWATTOHM;UN;5;3,63;
200681;CDL;CONDUIT;48005;3698125;LOGIX45EMBOUT85X50EMARTIC;PLANETWATTOHM;UN;4;2,77;
200682;CDL;CONDUIT;16440;3550531;VIADISGOULOTTE120X40BA;PLANETWATTOHM;LG;44;32,37;
200683;CDL;CONDUIT;16500;3550539;VIADISGOULOTTE120X60BA;PLANETWATTOHM;LG;53;38,97;
200684;CDL;CONDUIT;16520;3550514;VIADISGOULOTTE150X60BA;PLANETWATTOHM;LG;80;59,07;
200685;CDL;CONDUIT;16200;3550533;VIADISGOULOTTE16X16;PLANETWATTOHM;LG;7;4,97;
200686;CDL;CONDUIT;16540;3550512;VIADISGOULOTTE200X60BA;PLANETWATTOHM;LG;106;78,22;
200687;CDL;CONDUIT;16220;3550519;VIADISGOULOTTE25X16BA;PLANETWATTOHM;LG;8;6,10;
200688;CDL;CONDUIT;16260;3550537;VIADISGOULOTTE25X25BA;PLANETWATTOHM;LG;14;10,54;
200689;CDL;CONDUIT;16240;3550504;VIADISGOULOTTE32X16BA;PLANETWATTOHM;LG;9;6,94;
200690;CDL;CONDUIT;16280;3550534;VIADISGOULOTTE40X25BA;PLANETWATTOHM;LG;16;11,56;
200691;CDL;CONDUIT;16340;3550530;VIADISGOULOTTE40X40BA;PLANETWATTOHM;LG;18;13,49;
200692;CDL;CONDUIT;16360;3550500;VIADISGOULOTTE60X40BA;PLANETWATTOHM;LG;22;16,58;
200693;CDL;CONDUIT;16400;3550525;VIADISGOULOTTE60X60BA;PLANETWATTOHM;LG;34;25,51;
200694;CDL;CONDUIT;16420;3550538;VIADISGOULOTTE90X40BA;PLANETWATTOHM;LG;33;24,29;
200695;CDL;CONDUIT;16480;3550532;VIADISGOULOTTE90X60BA;PLANETWATTOHM;LG;40;29,74;
200696;CDL;CONDUIT;12200;3551126;MOULUREATA24X13;TEHALIT;LG;3;2,18;
200697;CDL;CONDUIT;12201;3551125;MOULUREATA24X13+CLOISON;TEHALIT;LG;3;2,20;
200698;CDL;CONDUIT;12300;3551123;MOULUREATA32X13;TEHALIT;LG;4;3,03;
200699;CDL;CONDUIT;12301;3551124;MOULUREATA32X13+CLOISON;TEHALIT;LG;4;3,27;
200700;CDL;CONDUIT;16300;3551128;MOULUREATA32X16;TEHALIT;LG;7;5,49;
200701;CDL;CONDUIT;16301;3551127;MOULUREATA32X16+CLOISON;TEHALIT;LG;8;5,69;
200702;CDL;ECLAIRAGE;1746;3763338;HUBLOTTHERMOPLASTIQUE230VIP65270TBLANCSANSLAMPE;ARIC;UN;22;16,44;
200703;CDL;APPAREILLAGE;79107;3717666;HUBLOTRONDDUNEE27NOIR;EBENOID;UN;54;39,89;
200704;CDL;APPAREILLAGE;79077;3717665;HUBLOTRONDDUNE310E27NOIR;EBENOID;UN;47;35,09;
200705;CDL;APPAREILLAGE;77764;3717688;HUBLOTRONDLE62E27BLANCSANSGRILLE;EBENOID;UN;8;5,56;
200706;CDL;ECLAIRAGE;514274;3772258;HUBLOTCHARTRESBLANCAVECFLUORESCENTE2715WFOURNIE;SARLAM;UN;64;47,49;
200707;CDL;ECLAIRAGE;514579;3772256;HUBLOTCHARTRESBLANCDETECTEURHFINTEGREAVECHALOGENEE2753WFOURNIE;SARLAM;UN;139;102,94;
200708;CDL;ECLAIRAGE;516570;3772255;HUBLOTCHARTRESBLANCDETECTEURHFINTEGREE27;SARLAM;UN;114;84,75;
200709;CDL;ECLAIRAGE;514570;3772267;HUBLOTCHARTRESBLANCDETECTEURHFINTEGREINCANDESCENTE27;SARLAM;UN;126;93,58;
200710;CDL;ECLAIRAGE;514270;3772302;HUBLOTCHARTRESBLANCINCANDESCENTE27;SARLAM;UN;42;30,76;
200711;CDL;ECLAIRAGE;500280;3665634;HUBLOTLEDSUPER400BLANC13W;SARLAM;UN;67;49,83;
200712;CDL;ECLAIRAGE;400274;3772254;HUBLOTMAP400BLANCAVECFLUORESCENTE2715WFOURNIE;SARLAM;UN;14;10,17;
200713;CDL;ECLAIRAGE;400270;1015553;HUBLOTMAP400INCANDESCENTE27MAXI100W;SARLAM;UN;10;7,31;
200714;CDL;ECLAIRAGE;500570;3780352;HUBLOTSUPER400VERREBLANCE27DETECTEURINTEGRE;SARLAM;UN;70;52,07;
200715;CDL;APPAREILLAGE;444141;3716875;INTER.DIFF.2X25-30MATYPEAFH202SRACCORDEMENTRAPIDE;ABB;UN;43;31,60;
200716;CDL;APPAREILLAGE;443041;1705524;INTER.DIFF.2X25-30MATYPEAC;ABB;UN;32;23,51;
200717;CDL;APPAREILLAGE;444041;3716870;INTER.DIFF.2X25-30MATYPEACFH202SRACCORDEMENTRAPIDE;ABB;UN;36;26,42;
200718;CDL;APPAREILLAGE;443151;3716945;INTER.DIFF.2X40-30MATYPEA;ABB;UN;39;29,10;
200719;CDL;APPAREILLAGE;444151;3716874;INTER.DIFF.2X40-30MATYPEAFH202SRACCORDEMENTRAPIDE;ABB;UN;44;32,72;
200720;CDL;APPAREILLAGE;443051;1326669;INTER.DIFF.2X40-30MATYPEAC;ABB;UN;33;24,41;
200721;CDL;APPAREILLAGE;444051;3716871;INTER.DIFF.2X40-30MATYPEACFH202SRACCORDEMENTRAPIDE;ABB;UN;38;28,14;
200722;CDL;APPAREILLAGE;443161;3716946;INTER.DIFF.2X63-30MATYPEA;ABB;UN;65;47,90;
200723;CDL;APPAREILLAGE;444161;3716873;INTER.DIFF.2X63-30MATYPEAFH202SRACCORDEMENTRAPIDE;ABB;UN;70;52,02;
200724;CDL;APPAREILLAGE;443061;3716950;INTER.DIFF.2X63-30MATYPEAC;ABB;UN;52;38,76;
200725;CDL;APPAREILLAGE;444061;3716876;INTER.DIFF.2X63-30MATYPEACFH202SRACCORDEMENTRAPIDE;ABB;UN;59;43,72;
200726;CDL;APPAREILLAGE;442041;1705529;INTER.DIFF.4X25-30MATYPEAC;ABB;UN;59;43,51;
200727;CDL;APPAREILLAGE;442051;1705530;INTER.DIFF.4X40-30MATYPEAC;ABB;UN;64;47,75;
200728;CDL;APPAREILLAGE;442061;3716949;INTER.DIFF.4X63-30MATYPEAC;ABB;UN;92;67,91;
200729;CDL;APPAREILLAGE;BFC225F;3755530;BLOCDIFFERENTIEL1PH+N25A300MABORNESDECALÉESTYPEAC;HAGER;UN;140;103,49;
200730;CDL;APPAREILLAGE;BDC225F;3755515;BLOCDIFFERENTIEL1PH+N25A30MABORNESDECALÉESTYPEAC;HAGER;UN;122;90,26;
200731;CDL;APPAREILLAGE;BFC240F;3755531;BLOCDIFFERENTIEL1PH+N40A300MABORNESDECALÉESTYPEAC;HAGER;UN;148;109,86;
200732;CDL;APPAREILLAGE;BDC240F;3755516;BLOCDIFFERENTIEL1PH+N40A30MABORNESDECALÉESTYPEAC;HAGER;UN;131;96,90;
200733;CDL;APPAREILLAGE;BFC925F;3755536;BLOCDIFFERENTIEL3PH+N25A300MABORNESDECALÉESTYPEACDOUBLESORTIE;HAGER;UN;146;108,09;
200734;CDL;APPAREILLAGE;BFC940F;3753862;BLOCDIFFERENTIEL3PH+N40A300MABORNESDECALÉESTYPEACDOUBLESORTIE;HAGER;UN;159;117,95;
200735;CDL;APPAREILLAGE;411660;3683456;INTER.DIFF.4X25-30MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;143;106,25;
200736;CDL;APPAREILLAGE;411664;3687209;INTER.DIFF.4X25-300MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;123;91,36;
200737;CDL;APPAREILLAGE;411661;3683373;INTER.DIFF.4X40-30MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;145;107,27;
200738;CDL;APPAREILLAGE;411665;3684067;INTER.DIFF.4X40-300MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;123;91,36;
200739;CDL;APPAREILLAGE;411662;3683458;INTER.DIFF.4X63-30MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;227;167,84;
200740;CDL;APPAREILLAGE;411666;3687211;INTER.DIFF.4X63-300MARACCORDTHAUTETBASTYPEAC;LEGRAND;UN;156;115,49;
200741;CDL;ECLAIRAGE;22902;3735486;LAMPEFACETTEES5050W230V;SYLVANIA;UN;5;3,48;
200742;CDL;ECLAIRAGE;SY22338;3735381;LAMPEHALOGENEDICHROIQUE12V20WGU4;SYLVANIA;UN;6;4,39;
200743;CDL;ECLAIRAGE;1500;3192490;TUBEFLUORESCENT18/84BLANCBRILLANT;SYLVANIA;UN;3;2,50;
200744;CDL;ECLAIRAGE;1510;3192491;TUBEFLUORESCENT36/84BLANCBRILLANT;SYLVANIA;UN;4;2,72;
200745;CDL;ECLAIRAGE;1530;3824788;TUBEFLUORESCENT58/84BLANCBRILLANT;SYLVANIA;UN;4;2,72;
200746;CDL;ECLAIRAGE;13;3735367;TUBEFLUORESCENTØ168W;SYLVANIA;UN;5;3,55;
200747;CDL;ECLAIRAGE;31;3735364;TUBEFLUORESCENTØ1613W;SYLVANIA;UN;6;4,17;
200748;CDL;ECLAIRAGE;184610;3829673;LUMINAIREENCASTRECARRE600X60031WBLANC4000KPANNELLOLED;DISANO;UN;165;122,39;
200749;CDL;ECLAIRAGE;172210;3829670;LUMINAIREENCASTRERONDLED25WBLANC4000°KENERGY2000;DISANO;UN;79;58,31;
200750;CDL;ECLAIRAGE;164531;3728974;LUMINAIREFLUOETANCHE1X36WBALLASTELECTRONIQUE;DISANO;UN;32;23,88;
200751;CDL;ECLAIRAGE;164532;3728975;LUMINAIREFLUOETANCHE1X58WBALLASTELECTRONIQUE;DISANO;UN;35;25,70;
200752;CDL;ECLAIRAGE;164534;3728972;LUMINAIREFLUOETANCHE2X36WBALLASTELECTRONIQUE;DISANO;UN;35;25,83;
200753;CDL;ECLAIRAGE;164539;3893280;LUMINAIREFLUOETANCHE2X49WTUBET5;DISANO;UN;42;31,25;
200754;CDL;ECLAIRAGE;164535;3728973;LUMINAIREFLUOETANCHE2X58WBALLASTELECTRONIQUE;DISANO;UN;38;28,28;
200755;CDL;APPAREILLAGE;60625;1971120;REGLETTESDBINTER+PRISE2P+TDIFFUSEUR&TUBE60W;LEGRAND;UN;41;30,74;
200756;CDL;APPAREILLAGE;60621;3681806;REGLETTESDBINTERDIFFUSEUR&TUBE60W;LEGRAND;UN;33;24,28;
200757;CDL;APPAREILLAGE;60620;1971122;REGLETTESDBADIFF.&TUBE60WSIMPLE;LEGRAND;UN;29;21,28;
200758;CDL;APPAREILLAGE;60627;1971121;REGLETTESDBPRISERASOIR2PA/TRANSFODESEP.INCORPOREDIFFUSEUR&TUBE60W;LEGRAND;UN;61;45,16;
200759;CDL;ECLAIRAGE;407474;3544219;COLLERETTESEULECARREEORIENTABLED.70MMZAMACALUBROSSE;LUMIPRO;UN;11;8,10;
200760;CDL;ECLAIRAGE;407468;3544213;COLLERETTESEULERONDE1/5ORIENTABLED.70MMZAMACBLANC;LUMIPRO;UN;8;5,75;
200761;CDL;ECLAIRAGE;407469;3544214;COLLERETTESEULERONDE1/5ORIENTABLED.70MMZAMACBROSSE;LUMIPRO;UN;9;6,77;
200762;CDL;ECLAIRAGE;407460;3544205;COLLERETTESEULERONDEFIXED.65MMZAMACKALUBROSSE;LUMIPRO;UN;6;4,10;
200763;CDL;ECLAIRAGE;407459;3544204;COLLERETTESEULERONDEFIXED.65MMZAMACKALUMAT;LUMIPRO;UN;6;4,10;
200764;CDL;ECLAIRAGE;407458;3544203;COLLERETTESEULERONDEFIXED.65MMZAMACKBLANC;LUMIPRO;UN;4;3,08;
200765;CDL;ECLAIRAGE;407467;3544212;COLLERETTESEULERONDEORIENTABLED.75MMZAMACALUBROSSE;LUMIPRO;UN;8;5,75;
200766;CDL;ECLAIRAGE;407466;3544211;COLLERETTESEULERONDEORIENTABLED.75MMZAMACALUMAT;LUMIPRO;UN;8;5,75;
200767;CDL;ECLAIRAGE;407465;3544210;COLLERETTESEULERONDEORIENTABLED.75MMZAMACBLANC;LUMIPRO;UN;6;4,70;
200768;CDL;ECLAIRAGE;407491;3544195;DOUILLEPOURLAMPEGU10230V;LUMIPRO;UN;1;1,11;
200769;CDL;ECLAIRAGE;407969;3544269;HUBLOTDECHANTIERRONDD230MMIP44BLANCE27;LUMIPRO;UN;9;6,64;
200770;CDL;ECLAIRAGE;69;3332467;KITSPOTLEDBLANC7WGU103000°KORIENTABLE;LUMIPRO;UN;18;13,22;
200771;CDL;ECLAIRAGE;408178;3544292;PROJECTEURLED10WGRISIP65;LUMIPRO;UN;29;21,53;
200772;CDL;ECLAIRAGE;135;3332448;PROJECTEURLED10WGRISIP65AVECDETECTEUR;LUMIPRO;UN;49;36,01;
200773;CDL;ECLAIRAGE;137;3332454;PROJECTEURLED10WGRISIP65AVECDETECTEUR;LUMIPRO;UN;120;89,25;
200774;CDL;ECLAIRAGE;408179;3544293;PROJECTEURLED20WGRISIP65;LUMIPRO;UN;54;39,98;
200775;CDL;ECLAIRAGE;408180;3544294;PROJECTEURLED30WGRISIP65;LUMIPRO;UN;84;62,53;
200776;CDL;ECLAIRAGE;408181;3544295;PROJECTEURLED50WGRISIP65;LUMIPRO;UN;127;94,30;
200777;CDL;ECLAIRAGE;67;3332457;RUBANLEDLONGUEUR5M24V12W+ACCESSOIRESCOMPLETS;LUMIPRO;UN;173;128,13;
200778;CDL;ECLAIRAGE;68;3332458;RUBANLEDLONGUEUR5M24V12WRGB+ACCESSOIRESCOMPLETS;LUMIPRO;UN;208;153,75;
200779;CDL;ECLAIRAGE;500270;1753172;HUBLOTSUPER400BLANCE27100W;SARLAM;UN;20;14,99;
200780;CDL;ECLAIRAGE;189867;3772273;REGLETTEINTER+PRISE2PA/TRANSFODESEP.INCORPORETUBE60W&DIFFU.;SARLAM;UN;45;33,06;
200781;CDL;ECLAIRAGE;189907;1974053;REGLETTESDBINTER+PRISE2P+TDIFFUSEUR&TUBE60W;SARLAM;UN;26;19,34;
200782;CDL;ECLAIRAGE;189827;1753171;REGLETTESDBINTERDIFFUSEUR&TUBE60W;SARLAM;UN;22;16,49;
200783;CDL;ECLAIRAGE;189897;3772272;REGLETTESDBPRISE2P+TDIFFU.&TUBE60W;SARLAM;UN;31;22,83;
200784;CDL;ECLAIRAGE;189817;1753170;REGLETTESDBADIFF.&TUBE60WSIMPLE;SARLAM;UN;20;14,57;
200785;CDL;ECLAIRAGE;190827;3772270;REGLETTESDBAVECINTERPRISMALINE-FLUORESCENCE11W;SARLAM;UN;37;27,61;
200786;CDL;ECLAIRAGE;189857;3772274;REGLETTESDBPRISERASOIR2PA/TRANSFODESEP.INCORPOREDIFFUSEUR&TUBE60W;SARLAM;UN;45;33,02;
200787;CDL;ECLAIRAGE;190817;3772271;REGLETTESDBSIMPLEPRISMALINE-FLUORESCENCE11W;SARLAM;UN;35;25,73;
200788;CDL;ECLAIRAGE;55744;3865724;ENCASTREGRILLELAQUEBLANC4X14W840T5;SYLVANIA;UN;55;41,00;
200789;CDL;ECLAIRAGE;53097;3735603;ENCASTREGRILLELAQUEBLANC4X18WBE+LAMPES18W/840;SYLVANIA;UN;66;48,89;
200790;CDL;ECLAIRAGE;3031530;3735396;ENCASTREROND2X26WBE+LAMPES26W/840;SYLVANIA;UN;38;28,41;
200791;CDL;ECLAIRAGE;46420;3821543;FLUOBALLASTELECTRONIQUET81X18W;SYLVANIA;UN;24;17,91;
200792;CDL;ECLAIRAGE;46421;3735697;FLUOBALLASTELECTRONIQUET81X36W;SYLVANIA;UN;24;17,62;
200793;CDL;ECLAIRAGE;46422;3735698;FLUOBALLASTELECTRONIQUET81X58W;SYLVANIA;UN;27;19,71;
200794;CDL;ECLAIRAGE;56147;3735756;FLUOETANCHECOMPENSE1X58WPOLYCARBONATE;SYLVANIA;UN;40;29,45;
200795;CDL;ECLAIRAGE;56150;3735604;FLUOETANCHECOMPENSE2X36WPOLYCARBONATE;SYLVANIA;UN;40;29,37;
200796;CDL;ECLAIRAGE;56151;3735761;FLUOETANCHECOMPENSE2X58WPOLYCARBONATE;SYLVANIA;UN;36;26,32;
200797;CDL;ECLAIRAGE;52068;3861330;REFLECTEURINDUSTRIELSANSGRILLE2X58;SYLVANIA;UN;38;28,13;
200798;CDL;ECLAIRAGE;24433;1074372;STARTERPOURREGLETTES4AU22W;SYLVANIA;UN;0;0,33;
200799;CDL;ECLAIRAGE;24432;3735478;STARTERPOURREGLETTES4AU65W,80W;SYLVANIA;UN;0;0,30;
200800;CDL;APPAREILLAGE;27357;3716958;CAVALIERDEPONTAGEINTERDIFF/PH.NEUTRE;ABB;UN;5;3,69;
200801;CDL;APPAREILLAGE;190161;3716991;JEUDEBARRES13SN201L(VISSEEETRESSORT)CAVALIER27357INTERDIT;ABB;UN;6;4,21;
200802;CDL;APPAREILLAGE;190160;3716992;JEUDEBARRESINTERDIFF+11SN201L(VISSEEETRESSORT);ABB;UN;10;7,08;
200803;CDL;APPAREILLAGE;420066;3716932;PC2P+T10/16AMODULAIRE;ABB;UN;6;4,67;
200804;CDL;APPAREILLAGE;359879;3717166;PEIGNEDERACCORDEMENTVERTICAL;ABB;UN;8;5,65;
200805;CDL;APPAREILLAGE;435004;3716952;TELERUPTEUR16A-250V1F;ABB;UN;15;11,46;
200806;CDL;APPAREILLAGE;KCN225;3752725;BARREALIMENTATIONIDPOUR2RANGEES;HAGER;UN;13;9,48;
200807;CDL;APPAREILLAGE;KCN325;3752724;BARREALIMENTATIONIDPOUR3RANGEES;HAGER;UN;18;13,44;
200808;CDL;APPAREILLAGE;KCN425;3752723;BARREALIMENTATIONIDPOUR4RANGEES;HAGER;UN;27;19,69;
200809;CDL;APPAREILLAGE;KB163N;1222237;BARREDEPONTAGE13MODULESNEUTRE;HAGER;UN;5;3,76;
200810;CDL;APPAREILLAGE;KBS763;3754578;BARREDEPONTAGE13MODULESPH/NEUTREPOURDISJONCTEURBORNEAUTO;HAGER;UN;10;7,49;
200811;CDL;APPAREILLAGE;KB163P;1222236;BARREDEPONTAGE13MODULESPHASE;HAGER;UN;5;3,76;
200812;CDL;APPAREILLAGE;SBN216;3924119;INTERRUPTEURSECTIONNEURBIPOLAIRE2X16A;HAGER;UN;16;11,54;
200813;CDL;APPAREILLAGE;SBN225;3924120;INTERRUPTEURSECTIONNEURBIPOLAIRE2X25A;HAGER;UN;16;11,55;
200814;CDL;APPAREILLAGE;SBN232;3924121;INTERRUPTEURSECTIONNEURBIPOLAIRE2X32A;HAGER;UN;17;12,68;
200815;CDL;APPAREILLAGE;SBN240;3924122;INTERRUPTEURSECTIONNEURBIPOLAIRE2X40A;HAGER;UN;38;28,24;
200816;CDL;APPAREILLAGE;SBN263;3924123;INTERRUPTEURSECTIONNEURBIPOLAIRE2X63A;HAGER;UN;43;32,09;
200817;CDL;APPAREILLAGE;SBN425;3924134;INTERRUPTEURSECTIONNEURTETRAPOLAIRE4X25A;HAGER;UN;33;24,34;
200818;CDL;APPAREILLAGE;SBN432;3924135;INTERRUPTEURSECTIONNEURTETRAPOLAIRE4X32A;HAGER;UN;37;27,49;
200819;CDL;APPAREILLAGE;SBN463;3924137;INTERRUPTEURSECTIONNEURTETRAPOLAIRE4X63A;HAGER;UN;85;62,62;
200820;CDL;APPAREILLAGE;SBN440;3924136;INTERRUPTEURSECTIONNEURTETRAPOLAIRE4X40A;HAGER;UN;74;54,75;
200821;CDL;APPAREILLAGE;SBN116;3924111;INTERRUPTEURSECTIONNEURUNIPOLAIRE1X16A;HAGER;UN;11;8,13;
200822;CDL;APPAREILLAGE;SBN125;3924112;INTERRUPTEURSECTIONNEURUNIPOLAIRE1X25A;HAGER;UN;11;8,12;
200823;CDL;APPAREILLAGE;SBN132;3924113;INTERRUPTEURSECTIONNEURUNIPOLAIRE1X32A;HAGER;UN;14;10,05;
200824;CDL;APPAREILLAGE;EMN001;3754444;MINUTERIEESCALIER;HAGER;UN;40;29,45;
200825;CDL;APPAREILLAGE;SPN215D;3753427;PARAFOUDREDEBROCHABLEBIPOLAIRE15KA;HAGER;UN;201;149,05;
200826;CDL;APPAREILLAGE;SPN715D;3753488;PARAFOUDREDEBROCHABLEBIPOLAIRE15KAAUTOPROTEGE;HAGER;UN;166;122,67;
200827;CDL;APPAREILLAGE;EN175;3754369;"RELAISDSCVMCGAZ
";HAGER;UN;87;64,26;
200828;CDL;APPAREILLAGE;EPS410B;3751752;TELERUPTEURSILENCIEUX1F16ABORNEAUTO;HAGER;UN;39;28,91;
200829;CDL;APPAREILLAGE;EPS410B;3751752;TELERUPTEURSILENCIEUX1F230VSANVIS;HAGER;UN;39;28,91;
200830;CDL;DIVERS;934015;3731975;REPARTITEURDETERRE;MAEC;UN;11;8,22;
200831;CDL;SECURITECOMMUNICATION;5454361;3729256;MINUTERIEMODULAIRERÉFMTM2000M;YOKIS;UN;34;25,14;
200832;CDL;SECURITECOMMUNICATION;5454061;3729257;MINUTERIEMODULAIRERÉFMTM500M;YOKIS;UN;45;33,02;
200833;CDL;SECURITECOMMUNICATION;5454060;3207717;TELERUPTEURMODULAIRERÉFMTR500M;YOKIS;UN;34;25,14;
200834;CDL;SECURITECOMMUNICATION;5454062;3207720;TELEVARIATEURMODULAIRERÉFMTV500M;YOKIS;UN;45;33,02;
200835;CDL;SECURITECOMMUNICATION;6301033;3856300;CAPTEURDEDEBIT/TEMPERATUREDN10POURTYWATT5200OU5300;DELTADORE;UN;59;43,97;
200836;CDL;SECURITECOMMUNICATION;6301034;3856301;CAPTEURDEDEBIT/TEMPERATUREDN15POURTYWATT5200OU5300;DELTADORE;UN;59;43,97;
200837;CDL;SECURITECOMMUNICATION;6301035;3856302;CAPTEURDEDEBIT/TEMPERATUREDN20POURTYWATT5200OU5300;DELTADORE;UN;59;43,97;
200838;CDL;SECURITECOMMUNICATION;6301036;3856303;CAPTEURDEDEBIT/TEMPERATUREDN25POURTYWATT5200OU5300;DELTADORE;UN;59;43,97;
200839;CDL;SECURITECOMMUNICATION;6100005;3722147;DELESTEURT10C2;DELTADORE;UN;507;375,48;
200840;CDL;SECURITECOMMUNICATION;6110028;3995523;EMETTEURRADIODEBIMETREEAUTYWATT5300;DELTADORE;UN;89;65,95;
200841;CDL;SECURITECOMMUNICATION;6110029;3856297;EMETTEURRADIOPOURCOMPTEURGAZTYWATT5100;DELTADORE;UN;59;43,97;
200842;CDL;SECURITECOMMUNICATION;6051100;3722318;GESTIONNAIRED'ENERGIESTARBOXF38ZONESX2D;DELTADORE;UN;560;414,83;
200843;CDL;SECURITECOMMUNICATION;6050604;3995520;GESTIONNAIRED'ENERGIE2ZONESPOURCHAUFFAGEEAUCHAUDE+GESTIONDESOCCULTANTSTYBOX2020WT;DELTADORE;UN;583;432,19;
200844;CDL;SECURITECOMMUNICATION;6050434;3722180;GESTIONNAIRED'ENERGIEJOURNALIERCALYBOX101ZONEPROG.FIGÉE;DELTADORE;UN;184;136,54;
200845;CDL;SECURITECOMMUNICATION;6050562;3722245;GESTIONNAIRED'ENERGIEPACKDRIVER620RADIO/FP2ZONESX2DRADIOAVEC5RECEPTEURS;DELTADORE;UN;438;324,57;
200846;CDL;SECURITECOMMUNICATION;6110014;3722370;INDICATEURDECONSOMMATIONTYWATT500POURNOUVEAUPACKLABELCALYBOX;DELTADORE;UN;106;78,69;
200847;CDL;SECURITECOMMUNICATION;6110030;3856298;INTEGRATEURTHERMIQUERADIOTYWATT5200POURCOMPTAGECONSOMMATIONCALORIFIQUZETECS;DELTADORE;UN;125;92,57;
200848;CDL;SECURITECOMMUNICATION;6053010;3802098;THERMOSTATD'AMBIANCEDIGITALRADIOTYBOX237HEBDO.;DELTADORE;UN;199;147,53;
200849;CDL;SECURITECOMMUNICATION;6053001;3802084;THERMOSTATD'AMBIANCEFILAIRETYBOX31APILES;DELTADORE;UN;61;45,12;
200850;CDL;APPAREILLAGE;EK481;3515514;GESTIONNAIRED'ENERGIE1ZONERT2012BLANC;HAGER;UN;349;258,73;
200851;CDL;APPAREILLAGE;EK482;3329271;GESTIONNAIRED'ENERGIE2ZONESRT2012BLANC;HAGER;UN;381;282,00;
200852;CDL;APPAREILLAGE;EK483;3515516;GESTIONNAIRED'ENERGIE3ZONESRT2012BLANC;HAGER;UN;457;338,81;
200853;CDL;APPAREILLAGE;49110;3755086;GESTIONNAIRED'ENERGIECONFORT1ZONE7J;HAGER;UN;242;179,33;
200854;CDL;APPAREILLAGE;49111;3751586;GESTIONNAIRED'ENERGIECONFORT2ZONES7J;HAGER;UN;282;209,00;
200855;CDL;APPAREILLAGE;49112;3751587;GESTIONNAIRED'ENERGIECONFORT3ZONES7J;HAGER;UN;396;293,28;
200856;CDL;APPAREILLAGE;49353;3753045;GESTIONNAIRED'ENERGIESIMPLIFIEHEBDOMADAIRE7J1ZONE1;HAGER;UN;210;155,27;
200857;CDL;APPAREILLAGE;49354;1389294;GESTIONNAIRED'ENERGIESIMPLIFIEHEBDOMADAIRE7J2ZONES;HAGER;UN;255;188,96;
200858;CDL;APPAREILLAGE;49351;3753044;GESTIONNAIRED'ENERGIESIMPLIFIEJOURNALIER24H1ZONE;HAGER;UN;182;134,78;
