_ID;FOURNISSEUR;FAMILLE  ;REFERENCE;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
611181;dupont;;8643900;Kit tube ISOFAST/SD cadre écart;SAUNIER DUVAL;UN;73,93;55,45
611182;dupont;;8657600;Cadre écarteur gamme ISO;SAUNIER DUVAL;UN;48,69;36,52
611183;dupont;;A2010000;Plaque raccordement ISOMAX ISOTWIN FRA réf A2010000;SAUNIER DUVAL;UN;144,17;108,13
611184;dupont;;E1289-00;Vasque ESCALE 60x44 à encastrer par dessus blanche percée 1 trou prépercée 2 trous avec cache;JACOB DELAFON;UN;271;203,26
611185;dupont;;E1325-00;Vasque ESCALE 41x41 à poser blanc avec cache trop plein chromé;JACOB DELAFON;UN;272;204,01
611186;dupont;;E1325-X5-00;Vasque ESCALE 41x41 à poser blanc sans trop plein chromé;JACOB DELAFON;UN;293;219,76
611187;dupont;;E1293-00;Bidet ESCALE 60x37,5 blanc percé 1 trou prépercé 2 trous avec cache trop plein chromé;JACOB DELAFON;UN;326;244,5
611188;dupont;;E1342-00;Cuvette ESCALE vario 70x37,5 6L blanc avec abattant thermodur démontable;JACOB DELAFON;UN;551;413,25
611189;dupont;;E1416-00;Réservoir ESCALE vario complet 3/6 litres blanc;JACOB DELAFON;UN;281;210,75
611190;dupont;;E6310-00;Baignoire ESCALE 180x90 encastrée blanc avec coussin et pieds réglables;JACOB DELAFON;UN;1050;787,51
611191;dupont;;E6310-5M;Baignoire ESCALE 180x90 encastrée pergamon  avec coussin et pieds réglables;JACOB DELAFON;UN;1050;787,51
611192;dupont;;E6311-00;Baignoire ESCALE 180x90 en îlot blanc avec tablier monocoque satiné;JACOB DELAFON;UN;3565;2673,75
611193;dupont;;E6311-5M;Baignoire ESCALE 180x90 en îlot pergamon  avec tablier monocoque satiné;JACOB DELAFON;UN;3565;2673,75
611194;dupont;;E6312-00;Coussin pour baignoire ESCALE blanc;JACOB DELAFON;UN;228;171
611195;dupont;;E6313-00;Receveur ESCALE 100x100 extra-plat à encastrer ou à poser blanc;JACOB DELAFON;UN;399;299,26
611196;dupont;;E6313-5M;Receveur ESCALE 100x100 extra-plat à encastrer ou à poser pergamon;JACOB DELAFON;UN;439;329,26
611197;dupont;;6600000;Mécanisme double touche CLARAPLUS avec économiseur d'eau et robinet flotteur 6600000;CLARA;UN;70,09;52,57
611198;dupont;;20052895;Adaptateur ventouse verticale 0020052895;SAUNIER DUVAL;UN;58,7;44,02
611199;dupont;;NFH-010;Enrouleur professionnel de chantier NOVIPro HO7RNF 40m 3Gx1,5mm 4 prise 2P+T a/couvercle disjonct;NOVIPRO;PI;100,66;75,5
611200;dupont;;35910;Console lavabo BG EPOXY 22 (paire) 035910;PLOMBELEC;UN;25,28;17,7
611201;dupont;;35911;Console lavabo BG EPOXY 28 (paire) 035911;PLOMBELEC;UN;34,03;23,82
611202;dupont;;26427;Cheville laiton LM 8 11x28mm boîte de 100;FISCHER;BT;53,53;40,15
611203;dupont;;515021;Bobino de filasse dévidoir de 18g réf 515021;GEB;PI;5,4;4,05
611204;dupont;;087N7400FR;Thermostat digital semi-hebdomadaire alimentation pile mode vacance TP75.2 087N7400FR;DANFOSS;UN;166,86;116,81
611205;dupont;;087N7418FR;Thermostat émetteur + récepteur TP75.2RF + RX1 1 zone;DANFOSS;UN;368,31;257,83
611206;dupont;;600826;Cartouche de gaz oxygène 930ml réf 730240OX;CASTOLIN EUTECTIC;UN;41,66;27,08
611207;dupont;;515331;Graisse pour robinet de gaz tube de 20g sous blister réf 515331;GEB;UN;8,97;6,73
611208;dupont;;822798;Pinceau à acide et décapant 2 pièces sous blister réf 822798;GEB;UN;8,24;6,18
611209;dupont;;E72082-CP;Mitigeur lavabo SALUTE monotrou chromé modèle haut avec bonde et flexibles E72082-CP;JACOB DELAFON;UN;268;201,01
611210;dupont;;E71088-CP;Mitigeur bain douche SALUTE 5 trous chromé sur gorge avec bec orientable    E71088-CP;JACOB DELAFON;UN;938;703,5
611211;dupont;;291126;Anode d:25.5 l:240 m8 réf 291126;ARISTON THERMO GROUP;UN;11,76;9,4
611212;dupont;;S17004942;Moteur SQY 31.00/3000 réf S17004942;CHAPPEE/IDEAL STANDARD/BROJTE;UN;230,11;184,09
611213;dupont;;86669402;Chaudière murale gaz 24KW chauffage seul sortie ventouse horizontal fl ux forcéEASYMATIC CITYII 3.24FF VH8;DE DIETRICH;UN;3323,4;2492,55
611214;dupont;;86669403;Chaudière murale gaz 24KW chauffage seul sortie ventouse horizontal flu x forcéEASYMATIC CITYII 3.24FF VH15;DE DIETRICH;UN;3366,4;2524,8
611215;dupont;;86669404;Chaudière murale gaz 24KW chauffage seul sortie ventouse vertical flux forcé EASYMATIC CITYII 3.24FF VV12;DE DIETRICH;UN;3467,7;2600,78
611216;dupont;;86669430;Chaudière murale gaz 24KW chauffage seul sortie ventouse horizontal fl ux forcéEASYRADIO CITYII 3.24FF VH8;DE DIETRICH;UN;3430;2572,5
611217;dupont;;86669431;Chaudière murale gaz 24KW chauffage seul sortie ventouse vertical flux forcé EASYRADIO CITYII 3.24FF VH15;DE DIETRICH;UN;3473;2604,75
611218;dupont;;86669432;Chaudière murale gaz 24KW chauffage seul sortie ventouse vertical flux forcé EASYRADIO CITYII 3.24FF VV12;DE DIETRICH;UN;3574,3;2680,73
611219;dupont;;88017019;Commande à distance communicante EA SYRADIO AD201;DE DIETRICH;UN;369;276,75
611220;dupont;;86669405;Chaudière murale gaz ventouse ECS ballon intégré 50 litres flux forcé CITYII 3.24FF BI-50 EASYMATIC;DE DIETRICH;UN;4469,4;3352,05
611221;dupont;;86669406;Chaudière murale gaz ventouse ECS ballon intégré 50 litres flux forcé CITYII 3.24FF BI-80 EASYMATIC;DE DIETRICH;UN;4576,4;3432,3
611222;dupont;;86669433;Chaudière murale gaz ventouse ECS ballon intégré 50 litres flux forcé CITYII 3.24FF BI-50 EASYRADIO;DE DIETRICH;UN;4576;3432
611223;dupont;;86669434;Chaudière murale gaz ventouse ECS ballon intégré 80 litres flux forcé CITYII 3.24FF BI-80 EASYRADIO;DE DIETRICH;UN;4683;3512,25
611224;dupont;;86669407;Chaudière CITYII 324 flux forcé gaz naturel eau chaude sanitaire ballon intégré 50 litres VH15 EASYMATIC;DE DIETRICH;UN;4512,4;3384,3
611225;dupont;;86669408;Chaudière CITYII 324 flux forcé gaz naturel eau chaude sanitaire ballon intégré 80 litres VH15 EASYMATIC;DE DIETRICH;UN;4619,4;3464,55
611226;dupont;;86669435;Chaudière CITYII 324 flux forcé gaz naturel eau chaude sanitaire ballon intégré 50 litres VH15 EASYRADIO;DE DIETRICH;UN;4619;3464,25
611227;dupont;;86669436;Chaudière CITYII 324 flux forcé gaz naturel eau chaude sanitaire ballon intégré 80 litres VH15 EASYRADIO;DE DIETRICH;UN;4726;3544,5
611228;dupont;;86669409;Chaudière CITYII gaz flux forcé bal lon intégré 50 litres ventouse vert icale EASYMATIC;DE DIETRICH;UN;4613,7;3460,28
611229;dupont;;86669410;Chaudière CITYII gaz flux forcé bal lon intégré 80 litres ventouse vert icale EASYMATIC;DE DIETRICH;UN;4720,7;3540,53
611230;dupont;;86669437;Chaudière CITYII gaz flux forcé bal lon intégré 50 litres ventouse vert icale EASYRADIO;DE DIETRICH;UN;4720,3;3540,23
611231;dupont;;86669438;Chaudière CITYII gaz flux forcé bal lon intégré 80 litres ventouse vert icale EASYRADIO;DE DIETRICH;UN;4827,3;3620,48
611232;dupont;;86669411;Chaudière murale gaz ventouse ECS ballon séparé 50 litres flux fo rcé CITYII 3.24FF BS-50 EASYMATIC;DE DIETRICH;UN;4567,4;3425,55
611233;dupont;;86669412;Chaudière murale gaz ventouse ECS ballon séparé 80 litres flux fo rcé CITYII 3.24FF BS-80 EASYMATIC;DE DIETRICH;UN;4674,4;3505,8
611234;dupont;;86669414;Chaudière murale gaz ventouse ECS ballon séparé 150litres flux fo rcé CITYII 3.24FF BS-150 EASYMATIC;DE DIETRICH;UN;4345,4;3259,05
611235;dupont;;86669413;Chaudière murale gaz ventouse ECS ballon séparé 130litres flux fo rcé CITYII 3.24FF BS-130 EASYMATIC;DE DIETRICH;UN;4278,4;3208,8
611236;dupont;;86669439;Chaudière murale gaz ventouse ECS ballon séparé 50 litres flux fo rcé CITYII 3.24FF BS-50 EASYRADIO;DE DIETRICH;UN;4674;3505,5
611237;dupont;;86669440;Chaudière murale gaz ventouse ECS ballon séparé 80 litres flux fo rcé CITYII 3.24FF BS-80 EASYRADIO;DE DIETRICH;UN;4781;3585,75
611238;dupont;;86669442;Chaudière murale gaz ventouse ECS ballon séparé 150litres flux fo rcé CITYII 3.24FF BS-150 EASYRADIO;DE DIETRICH;UN;4452;3339
611239;dupont;;86669441;Chaudière murale gaz ventouse ECS ballon séparé 130litres flux fo rcé CITYII 3.24FF BS-130 EASYRADIO;DE DIETRICH;UN;4385;3288,75
611240;dupont;;742201;Double prise 2 Pole + Terre Alcyon blanc 742201;ALOMBARD;PI;13,69;10,27
611241;dupont;;734101;Sortie de câble Alcyon blanc 734101;ALOMBARD;PI;2,9;2,17
611242;dupont;;88017020;Colis option V3V pourr le haut CIT YII;DE DIETRICH;UN;156,4;117,3
611243;dupont;;88017018;Thermostat d'ambiance programmable sans fils AD200 88017018;DE DIETRICH;UN;248,8;186,6
611244;dupont;;EC13X015R;Tube K-Flex EC adhésif à recouvrement NF M1 RT 2005 épaisseur 13 mm diamètre 15 mm réf EC13X015R;SAGI K-FLEX;M ;1,97;1,48
611245;dupont;;EC13X042;Tube K-Flex EC NFM1 épaisseur 13 mm diamètre 42 mm réf EC13X042;SAGI K-FLEX;M ;2,06;1,55
611246;dupont;;EC19X022;Tube K-Flex EC NFM1 RT 2005 épaisseur 19 mm diamètre 22 mm réf EC19X022;SAGI K-FLEX;M ;2,54;1,9
611247;dupont;;EC09X018R;Tube K-Flex EC adhésif à recouvrement NF M1 épaisseur 9 mm diamètre 18 mm réf EC09X018R;SAGI K-FLEX;M ;1,64;1,23
611248;dupont;;EC09X028R;Tube K-Flex EC adhésif à recouvrement NF M1 épaisseur 9 mm diamètre 28 mm réf EC09X028R;SAGI K-FLEX;M ;2,16;1,62
611249;dupont;;EC09X042R;Tube K-Flex EC adhésif à recouvrement NF M1 épaisseur 9 mm diamètre 42 mm réf EC09X042R;SAGI K-FLEX;M ;2,83;2,12
611250;dupont;;EC09X048R;Tube K-Flex EC adhésif à recouvrement NF M1 épaisseur 9 mm diamètre 48 mm réf EC09X048R;SAGI K-FLEX;M ;3,17;2,38
611251;dupont;;EC19X060R;Tube K-Flex EC adhésif à recouvrement NF M1 épaisseur 19 mm diamètre 60 mm réf EC19X060R;SAGI K-FLEX;M ;8,32;6,24
611252;dupont;;12350000000;Bonde champignon D63 sans lanterne laiton chromé hauteur 10 cm sortie filetée 33 x 42 réf 1235 00 000;VALENTIN;UN;18,21;13,66
611253;dupont;;59110000005;Kit trop plein rond D30 plastique chromé apparent pour vasque à trop plein apparent réf 59110000005;VALENTIN;UN;21,59;16,19
611254;dupont;;50491;Cheville béton cellulaire GB8 8x50mm boîte de 25;FISCHER;BT;32,84;24,63
611255;dupont;;62316;Cheville métal corps creux + vis HM6X80S boîte de 50;FISCHER;BT;32,68;24,51
611256;dupont;;1840.00;Roklima Plus 4F pour mise en route d'un climatiseur réf 184000;ROTHENBERGER;PI;2531,94;1899
611257;dupont;;7.0520;Lot de 3 pinces multiprises composé des dimensions 7 10 et 12 pouces réf 70520;ROTHENBERGER;PI;46,6;34,95
611258;dupont;;80655;Fixation pour lavabos et urinoirs Wedi 10 x 120;FISCHER;UN;3,77;2,83
611259;dupont;;1187006;Corps de robinet équerre 20x27 1180006;OVENTROP;UN;15,63;11,72
611260;dupont;;1187106;Corps de robinet droit 20x27 1187106;OVENTROP;UN;18,44;13,83
611261;dupont;;1187206;Corps de robinet équerre inversé 20x27 1187206;OVENTROP;UN;28,46;21,34
611262;dupont;;ALG403;Raccord galvanisé par 3 réf ALG403;SIEMENS;UN;47,1;35,33
611263;dupont;;48810;Béquille de soutien pour barre d'appui relevable aluminium époxy blanche 048810;PELLET;UN;69,48;52,11
611264;dupont;;7710149084;Kit transformation gaz GVSC28 réf 7710149086;ELM LEBLANC;UN;16,58;13,26
611265;dupont;;7710149085;Kit transformation gaz GVMC26 réf 7710149085;ELM LEBLANC;UN;16,2;12,96
611266;dupont;;7710149086;Kit transformation gaz GVMC30 réf 7710149086;ELM LEBLANC;UN;16,58;13,26
611267;dupont;;413362;Miroir argent oval 600 x 400  5 mm joint poli brillant 413362;PRADEL MIROITERIE;PI;30,25;22,69
611268;dupont;;413361;Miroir argent rond 500x5 mm joint poli brillant 413361;PRADEL MIROITERIE;PI;33,23;24,92
611269;dupont;;413363;Miroir argent 1410 x 420  5 mm joint poli brillant 413363;PRADEL MIROITERIE;PI;56,52;42,39
611270;dupont;;413356;Miroir argent 390 x 270  5 mm joint poli brillant 413356;PRADEL MIROITERIE;PI;11,39;8,54
611271;dupont;;423364;Miroir argent 420x600 5 mm joint poli biseauté 20 mm 423364;PRADEL MIROITERIE;PI;32,81;24,61
611272;dupont;;413358;Miroir argent 420x600x5mm joint poli brillant 413358;PRADEL MIROITERIE;PI;22,72;17,04
611273;dupont;;413357;Miroir argent 480 x 360 5 mm joint poli brillant 413357;PRADEL MIROITERIE;PI;18,24;13,68
611274;dupont;;413360;Miroir argent 540 x 390 5 mm joint poli brillant 413360;PRADEL MIROITERIE;PI;19,64;14,73
611275;dupont;;413359;Miroir argent 750 x 540 5 mm joint poli brillant 413359;PRADEL MIROITERIE;PI;37,48;28,11
611276;dupont;;34903;Collier acier largeur 08MM diamètre 09-18 (sachet de 5 );PLOMBELEC;BT;6,16;4,31
611277;dupont;;34904;Collier acier largeur 08MM diamètre 13-24 (sachet de 5 );PLOMBELEC;BT;6,19;4,33
611278;dupont;;34905;Collier acier largeur 08MM diamètre 18-28 (sachet de 5 );PLOMBELEC;BT;6,19;4,33
611279;dupont;;34906;Collier acier largeur 08MM diamètre 24-36 (sachet de 5 );PLOMBELEC;BT;6,47;4,53
611280;dupont;;34931;Collier acier largeur 14MM diamètre 13-24 (sachet de 5 );PLOMBELEC;BT;8,59;6,01
611281;dupont;;34932;Collier acier largeur 14MM diamètre 18-28 (sachet de 5 );PLOMBELEC;BT;8,59;6,01
611282;dupont;;34933;Collier acier largeur 14MM diamètre 26-36 (sachet de 5 );PLOMBELEC;BT;9,07;6,35
611283;dupont;;34917;Collier inox  largeur 08MM diamètre 09-18 (sachet de 5 );PLOMBELEC;BT;15,33;10,73
611284;dupont;;34918;Collier inox  largeur 08MM diamètre 13-24 (sachet de 5 );PLOMBELEC;BT;15,58;10,91
611285;dupont;;34919;Collier inox  largeur 08MM diamètre 18-28 (sachet de 5 );PLOMBELEC;BT;17,48;12,24
611286;dupont;;34920;Collier inox  largeur 08MM diamètre 24-36 (sachet de 5 );PLOMBELEC;BT;21,11;14,78
611287;dupont;;34922;Collier inox  largeur 08MM diamètre 32-52 (sachet de 5 );PLOMBELEC;BT;21,68;15,18
611288;dupont;;34943;Collier inox  largeur 14MM diamètre 13-24 (sachet de 5 );PLOMBELEC;BT;21,88;15,32
611289;dupont;;34944;Collier inox  largeur 14MM diamètre 18-28 (sachet de 5 );PLOMBELEC;BT;22,5;15,75
611290;dupont;;34945;Collier inox  largeur 14MM diamètre 24-36 (sachet de 5 );PLOMBELEC;BT;23;16,1
611291;dupont;;34947;Collier inox  largeur 14MM diamètre 32-52 (sachet de 5 );PLOMBELEC;BT;23,88;16,72
611292;dupont;;34949;Collier inox  largeur 14MM diamètre 47-67 (sachet de 5 );PLOMBELEC;BT;25,41;17,79
611293;dupont;;321229;Bande INOX 3ml large 08mm avec 8 attaches 321229;PLOMBELEC;UN;23,64;16,55
611294;dupont;;61543;Colliers INOX largeur 14MM diamètre 13-24 (sachet de 25 );PLOMBELEC;BT;104,64;73,25
611295;dupont;;61544;Colliers INOX largeur 14MM diamètre 18-28 (sachet de 25 );PLOMBELEC;BT;64,64;45,25
611296;dupont;;61545;Colliers INOX largeur 14MM diamètre 26-36 (sachet de 25 );PLOMBELEC;BT;106,98;74,89
611297;dupont;;61547;Colliers INOX largeur 14MM diamètre 32-52 (sachet de 25 );PLOMBELEC;BT;118,77;83,14
611298;dupont;;2220;Mitigeur lavabo 2200 bec fixe avec tirette et vidage 33x42 Réf 2220;CHAVONNET;UN;84,43;63,32
611299;dupont;;2221;Mitigeur lavabo sans tirette ni vidage 2221;CHAVONNET;UN;81,75;61,31
611300;dupont;;2239;Mitigeur douche mural avec raccords 2239;CHAVONNET;UN;71,64;53,73
611301;dupont;;2210;Mitigeur évier bec fondu 2210;CHAVONNET;UN;109,3;81,98
611302;dupont;;2211;Mitigeur évier bec orientable à douchette 2211;CHAVONNET;UN;218,59;163,94
611303;dupont;;2621;Mitigeur lavabo 2600 monotrou à bec fixe sans tirette ni vidage Réf 2621;CHAVONNET;UN;144,46;108,35
611304;dupont;;H9716;Mitigeur d'évier col de cygne orientable H9716;CHAVONNET;UN;240,75;180,56
611305;dupont;;H9726;Mitigeur lavabo col de cygne orientable H9726;CHAVONNET;UN;249,99;187,49
611306;dupont;;2564T1;Mitigeur hospitalier sur table bec orientable hauteur du bec 155 mm saillie 160 mm Réf 2564T1;CHAVONNET;UN;167,01;125,26
611307;dupont;;2565T1;Mitigeur hospitalier bec fixe 2565T1;CHAVONNET;UN;150,5;112,88
611308;dupont;;5412T1;Mélangeur évier monotrou bec orientable 5412T1;CHAVONNET;UN;66,31;49,73
611309;dupont;;5823;Mélangeur lavabo col de cygne orientable 5823;CHAVONNET;UN;159,2;119,4
611310;dupont;;5640T2;Mélangeur 5600 monotrou sur table col de cygne orientable débit <50l/mn saillie 200 mm Réf 5640T2;CHAVONNET;UN;159,37;119,53
611311;dupont;;611-01;Bonde à grille filetage 33x42 sans lanterne Réf 611-01;CHAVONNET;UN;24,66;18,5
611312;dupont;;28108000;Set de raccordement encastré pour Raindance Allrounder, chromé Réf 28108000;HANSGROHE;UN;49;36,75
611313;dupont;;SX5653610;Vanne gaz pour chaudières LUNA/ FLIRT/MAX réf : SX5653610;CHAPPEE/IDEAL STANDARD/BROJTE;UN;124,68;99,73
611314;dupont;;SX5655200;Circulateur LUNA sauf 2.31 réf : SX5655200;CHAPPEE/IDEAL STANDARD/BROJTE;UN;215,86;172,69
611315;dupont;;S17074499;Ensemble vannes 1101 FF réf : S17074499;CHAPPEE/IDEAL STANDARD/BROJTE;UN;187,83;150,27
611316;dupont;;S17075554;Pressostat pour chaudières EDENA 1101 FF réf : 17075554;CHAPPEE/IDEAL STANDARD/BROJTE;UN;90,35;72,28
611317;dupont;;28105000;Set de montage en angle pour Raindance Allrounder, gris vif Réf 28105000;HANSGROHE;UN;29,1;21,83
611318;dupont;;27478000;Douche de tête Raindance Air 15x21 avec douche de tête D180mm et raccordement plafond 100mm, chromé Réf 27478000;HANSGROHE;UN;340,5;255,38
611319;dupont;;27476000;Douche de tête Raindance Air 15x21 avec douche de tête D180mm et bras de douche 241mm, chromé 27476000;HANSGROHE;UN;375,4;281,55
611320;dupont;;27479000;Rallonge pour bras de douche de tête plafond Raindance 15x21, 100mm, chromé Réf 27479000;HANSGROHE;UN;50,6;37,95
611321;dupont;;27590000;Barre de douche Raindance UNICA 90cm avec flexible Isiflex'B 1,60m, chromé Réf 275900000;HANSGROHE;UN;236,6;177,45
611322;dupont;;28697000;Cale de compensation pour set Raindance E 150 Air, chromé Réf 28697000;HANSGROHE;UN;6,8;5,1
611323;dupont;;28698000;Porte-savon Raindance Cassetta pour montage sur barres de douche avec 2 récipients, chromé Réf 28698000;HANSGROHE;UN;62,8;47,1
611324;dupont;;27477000;Douche de tête Raindance Air 15x21 avec douche de tête D240mm et raccordement plafond 100mm, chromé Réf 27477000;HANSGROHE;UN;451,7;338,78
611325;dupont;;E72241-CP;Mitigeur lavabo PANACHE chromé bec tube orientable;JACOB DELAFON;UN;129;96,75
611326;dupont;;E72680-CP;Mitigeur lavabo SYMBOL chromé avec flexibles et bonde de vidage à clapet couvrant E72680-CP;JACOB DELAFON;UN;279;209,26
611327;dupont;;E71682-CP;Mitigeur de douche SYMBOL chromé E71682-CP;JACOB DELAFON;UN;269;201,76
611328;dupont;;E71680-CP;Mitigeur bain douche SYMBOL mural chromé E71680-CP;JACOB DELAFON;UN;336;252
611329;dupont;;E71681-CP;Mitigeur bain douche SYMBOL sur gorge chromé E71681-CP;JACOB DELAFON;UN;375;281,25
611330;dupont;;E71683-CP;Mitigeur douche SYMBOL thermostatique chromé E71683-CP;JACOB DELAFON;UN;403;302,25
611331;dupont;;E71684-CP;Mitigeur bain douche SYMBOL thermostatique mural chromé E71684-CP;JACOB DELAFON;UN;482;361,5
611332;dupont;;E71685-CP;Mitigeur bain douche SYMBOL thermostatique sur gorge chromé E71685-CP;JACOB DELAFON;UN;521;390,75
611333;dupont;;E71688-CP;Mitigeur bain douche SYMBOL complet thermostatique encastré chromé E71688-CP;JACOB DELAFON;UN;560;420
611334;dupont;;7.0029;Coupe tube cuivre TC42 pro réf 7.0029;ROTHENBERGER;UN;67,26;50,45
611335;dupont;;9201;Kit de rénovation douche  réf 00920 1;GRIPP;UN;72,56;43,54
611336;dupont;;9200;Kit de rénovation bain 009200;GRIPP;UN;35,52;21,31
611337;dupont;;1678;Hérisson acier rectangulaire 500x300 réf : 1678;PROGALVA;UN;67,08;50,31
611338;dupont;;1693;Hérisson pvc rond 111MN réf : 1693;PROGALVA;UN;19,15;14,36
611339;dupont;;1694;Hérisson pvc rond 125MN réf : 1694;PROGALVA;UN;22,8;17,1
611340;dupont;;1695;Hérisson pvc rond 139MN réf : 1695;PROGALVA;UN;25,13;18,85
611341;dupont;;1615;Hérisson pvc 300 réf : 1615;PROGALVA;UN;30,48;22,86
611342;dupont;;1655;Hérisson pvc 400 réf : 1655;PROGALVA;UN;35,87;26,9
611343;dupont;;1653;Hérisson acier carré 150 réf : 1653;PROGALVA;UN;27,4;20,55
611344;dupont;;5503;Flexible TAG 6 (le mètre) réf 5503;PROGALVA;M ;3,91;2,93
611345;dupont;;5505;Flexible TAG 10 (le mètre) réf 5505;PROGALVA;M ;5,8;4,35
611346;dupont;;8567;Mamelon M cylindrique 8x13 réf : 8567;PROGALVA;UN;3,09;2,32
611347;dupont;;5506;Mamelon à sertir MS 12 réf 5506;PROGALVA;UN;0,17;0,13
611348;dupont;;5508;Mamelon à sertir MS 16 réf 5508M;PROGALVA;UN;0,35;0,26
611349;dupont;;1350;Fibroflex lg 2 mètres diam: 9 mm 1350;PROGALVA;UN;57,22;42,91
611350;dupont;;831044;Aspirateur NESO 500CB réf : 831044;PROGALVA;UN;819,39;614,56
611351;dupont;;831041;Aspirateur NESO 250 bidon de 25 litres réf : 831041;PROGALVA;UN;644,88;483,67
611352;dupont;;831043;Aspirateur NESO 500 bidon de 50 litres réf : 831043;PROGALVA;UN;775,81;581,87
611353;dupont;;1409;Canne PPH grise 1,50 mètres 1409;PROGALVA;UN;65,89;49,42
611354;dupont;;1699;Ecouvillon acier D14 (8x125);PROGALVA;UN;9,25;6,94
611355;dupont;;1707;Ecouvillon acier D70 (12x175);PROGALVA;UN;10,83;8,12
611356;dupont;;1727;Ecouvillon polyamide D50 (12x175);PROGALVA;UN;9,18;6,89
611357;dupont;;1503;Tige torsadée 1 mètre diam: 8 8x125 réf : 1503;PROGALVA;UN;17,92;13,44
611358;dupont;;831716;Brosse de ramonage face acier 8x125 réf : 831716;PROGALVA;UN;27,8;20,85
