ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
81277;LECOUFLE;PLOMBERIE;016018;COLLIER DE DEPART INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;21,11;15,64 €
81278;LECOUFLE;PLOMBERIE;016020;COLLIER DE DEPART INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;23,95;17,74 €
81279;LECOUFLE;PLOMBERIE;006125;COLLIER DE SUSPENSION INOX 125;TEN  (STE EXPLOIT.NANTAISE);1;9,46;7,01 €
81280;LECOUFLE;PLOMBERIE;006139;COLLIER DE SUSPENSION INOX 139;TEN  (STE EXPLOIT.NANTAISE);1;9,17;6,79 €
81281;LECOUFLE;PLOMBERIE;006153;COLLIER DE SUSPENSION INOX 153;TEN  (STE EXPLOIT.NANTAISE);1;11,75;8,70 €
81282;LECOUFLE;PLOMBERIE;006180;COLLIER DE SUSPENSION INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;12,50;9,26 €
81283;LECOUFLE;PLOMBERIE;006200;COLLIER DE SUSPENSION INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;15,53;11,50 €
81284;LECOUFLE;PLOMBERIE;006830;COLLIER DE SUSPENSION INOX 83;TEN  (STE EXPLOIT.NANTAISE);1;8,90;6,59 €
81285;LECOUFLE;PLOMBERIE;066125;COLLIER INOX 125;TEN  (STE EXPLOIT.NANTAISE);1;10,91;8,08 €
81286;LECOUFLE;PLOMBERIE;066140;COLLIER INOX 140;TEN  (STE EXPLOIT.NANTAISE);1;11,31;8,38 €
81287;LECOUFLE;PLOMBERIE;066155;COLLIER INOX 155;TEN  (STE EXPLOIT.NANTAISE);1;12,18;9,02 €
81288;LECOUFLE;PLOMBERIE;066180;COLLIER INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;15,20;11,26 €
81289;LECOUFLE;PLOMBERIE;066200;COLLIER INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;16,16;11,97 €
81290;LECOUFLE;PLOMBERIE;006002;COLLIER TELESCOPIQUE REGL.INOX 140 A 200;TEN  (STE EXPLOIT.NANTAISE);1;11,33;8,39 €
81291;LECOUFLE;PLOMBERIE;006001;COLLIER TELESCOPIQUE REGL.INOX 80 A 140;TEN  (STE EXPLOIT.NANTAISE);1;10,53;7,80 €
81292;LECOUFLE;PLOMBERIE;402460;COLLIER VENTOUSE 60/100  -402460;TEN  (STE EXPLOIT.NANTAISE);1;10,14;7,51 €
81293;LECOUFLE;PLOMBERIE;402480;COLLIER VENTOUSE 80/125;TEN  (STE EXPLOIT.NANTAISE);1;9,68;7,17 €
81294;LECOUFLE;PLOMBERIE;442510;CONDUIT FLEXIBLE PP DIAM 110 - 442510;TEN  (STE EXPLOIT.NANTAISE);1;23,54;17,44 €
81295;LECOUFLE;PLOMBERIE;442580;CONDUIT FLEXIBLE PP D80MM - 442580;TEN  (STE EXPLOIT.NANTAISE);1;24,41;18,08 €
81296;LECOUFLE;PLOMBERIE;057080;CONDUIT TEN PRESSION INOX EN 80  -057080;TEN  (STE EXPLOIT.NANTAISE);1;31,71;23,49 €
81297;LECOUFLE;PLOMBERIE;400560;COUDE VENT ALU-GALVA 60/100 45°;TEN  (STE EXPLOIT.NANTAISE);1;27,30;20,22 €
81298;LECOUFLE;PLOMBERIE;400960;COUDE VENT ALU-GALVA 60/100 90°;TEN  (STE EXPLOIT.NANTAISE);1;28,84;21,36 €
81299;LECOUFLE;PLOMBERIE;400580;COUDE VENT ALU-GALVA 80/125 45°;TEN  (STE EXPLOIT.NANTAISE);1;50,15;37,15 €
81300;LECOUFLE;PLOMBERIE;400980;COUDE VENT ALU-GALVA 80/125 90°;TEN  (STE EXPLOIT.NANTAISE);1;68,49;50,73 €
81301;LECOUFLE;PLOMBERIE;460580;COUDE VENT INOX-GALV 80/125 45°;TEN  (STE EXPLOIT.NANTAISE);1;75,28;55,76 €
81302;LECOUFLE;PLOMBERIE;460980;COUDE VENT INOX-GALV 80/125 90°;TEN  (STE EXPLOIT.NANTAISE);1;89,11;66,01 €
81303;LECOUFLE;PLOMBERIE;420560;COUDE VENT PPS-GALVA 60/100 45°;TEN  (STE EXPLOIT.NANTAISE);1;36,98;27,39 €
81304;LECOUFLE;PLOMBERIE;420960;COUDE VENT PPS-GALVA 60/100 90°;TEN  (STE EXPLOIT.NANTAISE);1;47,25;35,00 €
81305;LECOUFLE;PLOMBERIE;420580;COUDE VENT PPS-GALVA 80/125 45°;TEN  (STE EXPLOIT.NANTAISE);1;26,85;19,89 €
81306;LECOUFLE;PLOMBERIE;420980;COUDE VENT PPS-GALVA 80/125 90°;TEN  (STE EXPLOIT.NANTAISE);1;39,10;28,96 €
81307;LECOUFLE;PLOMBERIE;264125;COUDE 45° LISSE ACIER/INOX 125;TEN  (STE EXPLOIT.NANTAISE);1;20,75;15,37 €
81308;LECOUFLE;PLOMBERIE;264139;COUDE 45° LISSE ACIER/INOX 139;TEN  (STE EXPLOIT.NANTAISE);1;23,11;17,12 €
81309;LECOUFLE;PLOMBERIE;264153;COUDE 45° LISSE ACIER/INOX 153;TEN  (STE EXPLOIT.NANTAISE);1;23,36;17,30 €
81310;LECOUFLE;PLOMBERIE;264180;COUDE 45° LISSE ACIER/INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;28,57;21,16 €
81311;LECOUFLE;PLOMBERIE;264200;COUDE 45° LISSE ACIER/INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;33,57;24,87 €
81312;LECOUFLE;PLOMBERIE;;COUDE 45° 80/125 VENT CTL FIOU O10.    *;TEN  (STE EXPLOIT.NANTAISE);1;65,57;48,57 €
81313;LECOUFLE;PLOMBERIE;263153;COUDE 60° LISSE-ACIER/INOX-153;TEN  (STE EXPLOIT.NANTAISE);1;36,57;27,09 €
81314;LECOUFLE;PLOMBERIE;262125;COUDE 90° LISSE ACIER/INOX-125;TEN  (STE EXPLOIT.NANTAISE);1;29,08;21,54 €
81315;LECOUFLE;PLOMBERIE;262139;COUDE 90° LISSE ACIER/INOX-139;TEN  (STE EXPLOIT.NANTAISE);1;30,21;22,38 €
81316;LECOUFLE;PLOMBERIE;262153;COUDE 90° LISSE-ACIER/INOX-153;TEN  (STE EXPLOIT.NANTAISE);1;31,17;23,09 €
81317;LECOUFLE;PLOMBERIE;262180;COUDE 90° LISSE-ACIER/INOX-180;TEN  (STE EXPLOIT.NANTAISE);1;37,61;27,86 €
81318;LECOUFLE;PLOMBERIE;262200;COUDE 90° LISSE-ACIER/INOX-200;TEN  (STE EXPLOIT.NANTAISE);1;41,13;30,47 €
81319;LECOUFLE;PLOMBERIE;362111;COUDE 90° PLISSE ACIER/INOX 111;TEN  (STE EXPLOIT.NANTAISE);1;16,55;12,26 €
81320;LECOUFLE;PLOMBERIE;161125;EMBOUT DE FINITION HAUTE EN 125;TEN  (STE EXPLOIT.NANTAISE);1;19,66;14,56 €
81321;LECOUFLE;PLOMBERIE;161140;EMBOUT DE FINITION HAUTE EN 140;TEN  (STE EXPLOIT.NANTAISE);1;21,17;15,68 €
81322;LECOUFLE;PLOMBERIE;161155;EMBOUT DE FINITION HAUTE EN 155;TEN  (STE EXPLOIT.NANTAISE);1;22,52;16,68 €
81323;LECOUFLE;PLOMBERIE;161180;EMBOUT DE FINITION HAUTE EN 180;TEN  (STE EXPLOIT.NANTAISE);1;24,46;18,12 €
81324;LECOUFLE;PLOMBERIE;447810;ETOILE PP CENTRAGE D110 (5 PIECES);TEN  (STE EXPLOIT.NANTAISE);1;40,53;30,02 €
81325;LECOUFLE;PLOMBERIE;045150;GAINE ACCORDEON ALU 45CM D150;TEN  (STE EXPLOIT.NANTAISE);1;9,91;7,34 €
81326;LECOUFLE;PLOMBERIE;045100;GAINE ACCORDEON ALU 45CM 100;TEN  (STE EXPLOIT.NANTAISE);1;7,13;5,28 €
81327;LECOUFLE;PLOMBERIE;045110;GAINE ACCORDEON ALU 45CM 110;TEN  (STE EXPLOIT.NANTAISE);1;7,60;5,63 €
81328;LECOUFLE;PLOMBERIE;045125;GAINE ACCORDEON ALU 45CM 125;TEN  (STE EXPLOIT.NANTAISE);1;8,24;6,10 €
81329;LECOUFLE;PLOMBERIE;045090;GAINE ACCORDEON ALU 45CM 90;TEN  (STE EXPLOIT.NANTAISE);1;6,62;4,90 €
81330;LECOUFLE;PLOMBERIE;085150;GAINE ACCORDEON ALU 85CM D150;TEN  (STE EXPLOIT.NANTAISE);1;18,91;14,01 €
81331;LECOUFLE;PLOMBERIE;085100;GAINE ACCORDEON ALU 85CM 100;TEN  (STE EXPLOIT.NANTAISE);1;13,38;9,91 €
81332;LECOUFLE;PLOMBERIE;085110;GAINE ACCORDEON ALU 85CM 110;TEN  (STE EXPLOIT.NANTAISE);1;14,19;10,51 €
81333;LECOUFLE;PLOMBERIE;085125;GAINE ACCORDEON ALU 85CM 125;TEN  (STE EXPLOIT.NANTAISE);1;15,57;11,53 €
81334;LECOUFLE;PLOMBERIE;015111;GAINE ACCORDEON SPECIAL GAZ D111;TEN  (STE EXPLOIT.NANTAISE);1;17,43;12,91 €
81335;LECOUFLE;PLOMBERIE;015125;GAINE ACCORDEON SPECIAL GAZ D125;TEN  (STE EXPLOIT.NANTAISE);1;18,29;13,55 €
81336;LECOUFLE;PLOMBERIE;015097;GAINE ACCORDEON SPECIAL GAZ D97;TEN  (STE EXPLOIT.NANTAISE);1;17,35;12,85 €
81337;LECOUFLE;PLOMBERIE;085080;GAINE ACCORDEON 0M85-80;TEN  (STE EXPLOIT.NANTAISE);1;11,93;8,84 €
81338;LECOUFLE;PLOMBERIE;056125;GAINE TEN INOX 125;TEN  (STE EXPLOIT.NANTAISE);1;20,86;15,45 €
81339;LECOUFLE;PLOMBERIE;056140;GAINE TEN INOX 140;TEN  (STE EXPLOIT.NANTAISE);1;23,79;17,62 €
81340;LECOUFLE;PLOMBERIE;056155;GAINE TEN INOX 155;TEN  (STE EXPLOIT.NANTAISE);1;26,64;19,73 €
81341;LECOUFLE;PLOMBERIE;056180;GAINE TEN INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;36,02;26,68 €
81342;LECOUFLE;PLOMBERIE;056200;GAINE TEN INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;42,92;31,79 €
81343;LECOUFLE;PLOMBERIE;059125;GAINE TEN-LISS INOX-125;TEN  (STE EXPLOIT.NANTAISE);1;36,45;27,00 €
81344;LECOUFLE;PLOMBERIE;059140;GAINE TEN-LISS INOX-140;TEN  (STE EXPLOIT.NANTAISE);1;41,24;30,55 €
81345;LECOUFLE;PLOMBERIE;059155;GAINE TEN-LISS INOX-155;TEN  (STE EXPLOIT.NANTAISE);1;44,51;32,97 €
81346;LECOUFLE;PLOMBERIE;059180;GAINE TEN-LISS INOX-180;TEN  (STE EXPLOIT.NANTAISE);1;52,31;38,75 €
81347;LECOUFLE;PLOMBERIE;059200;GAINE TEN-LISS INOX-200;TEN  (STE EXPLOIT.NANTAISE);1;59,83;44,32 €
81348;LECOUFLE;PLOMBERIE;999060;GOULOTTE INOX D60;TEN  (STE EXPLOIT.NANTAISE);1;16,65;12,33 €
81349;LECOUFLE;PLOMBERIE;999070;GOULOTTE INOX D70 1M;TEN  (STE EXPLOIT.NANTAISE);1;19,41;14,38 €
81350;LECOUFLE;PLOMBERIE;999090;GOULOTTE INOX D90;TEN  (STE EXPLOIT.NANTAISE);1;23,58;17,47 €
81351;LECOUFLE;PLOMBERIE;404612;JOINT DIA 125 PR CONDUIT A FRAIS/VENT FI;TEN  (STE EXPLOIT.NANTAISE);1;3,17;2,35 €
81352;LECOUFLE;PLOMBERIE;404680;JOINT DIAM 80 PR CONDUIT FUMEE VENT FIOU;TEN  (STE EXPLOIT.NANTAISE);1;2,71;2,01 €
81353;LECOUFLE;PLOMBERIE;440210;KIT PP FLEXIBLE DIAM 110 - 440210;TEN  (STE EXPLOIT.NANTAISE);1;233,89;173,25 €
81354;LECOUFLE;PLOMBERIE;440280;KIT PP FLEXIBLE 80 MM (TERMINAL + COUDE);TEN  (STE EXPLOIT.NANTAISE);1;208,72;154,61 €
81355;LECOUFLE;PLOMBERIE;057999;KIT TEN PRESSION INOX EN 80  -057999             *;TEN  (STE EXPLOIT.NANTAISE);1;193,25;143,15 €
81356;LECOUFLE;PLOMBERIE;466980+403980;KIT VENTOUSE HORIZONTAL DR.FIOUL 80/125;TEN  (STE EXPLOIT.NANTAISE);1;175,07;129,68 €
81357;LECOUFLE;PLOMBERIE;615125;MANCHETTE INOX 316 MM D125;TEN  (STE EXPLOIT.NANTAISE);1;8,46;6,27 €
81358;LECOUFLE;PLOMBERIE;615139;MANCHETTE INOX 316 MM D139;TEN  (STE EXPLOIT.NANTAISE);1;9,15;6,78 €
81359;LECOUFLE;PLOMBERIE;615153;MANCHETTE INOX 316 MM D153;TEN  (STE EXPLOIT.NANTAISE);1;9,34;6,92 €
81360;LECOUFLE;PLOMBERIE;615180;MANCHETTE INOX 316 MM D180;TEN  (STE EXPLOIT.NANTAISE);1;11,61;8,60 €
81361;LECOUFLE;PLOMBERIE;147125;MANCHETTE TOLE GALVA 125;TEN  (STE EXPLOIT.NANTAISE);1;3,66;2,71 €
81362;LECOUFLE;PLOMBERIE;147139;MANCHETTE TOLE GALVA 139;TEN  (STE EXPLOIT.NANTAISE);1;4,20;3,11 €
81363;LECOUFLE;PLOMBERIE;147153;MANCHETTE TOLE GALVA 153;TEN  (STE EXPLOIT.NANTAISE);1;5,31;3,93 €
81364;LECOUFLE;PLOMBERIE;147200;MANCHETTE TOLE GALVA 200;TEN  (STE EXPLOIT.NANTAISE);1;8,71;6,45 €
81365;LECOUFLE;PLOMBERIE;461880;MANCHON EVACUAT CONDEN INOX-GALVA 80/125;TEN  (STE EXPLOIT.NANTAISE);1;104,65;77,52 €
81366;LECOUFLE;PLOMBERIE;443380;PLAQUE CONNECTION CH/CONC. - C33;TEN  (STE EXPLOIT.NANTAISE);1;36,37;26,94 €
81367;LECOUFLE;PLOMBERIE;096125;PLAQUE D'ETANCHEITE HAUTE 400X400 EN 125;TEN  (STE EXPLOIT.NANTAISE);1;38,96;28,86 €
81368;LECOUFLE;PLOMBERIE;096140;PLAQUE D'ETANCHEITE HAUTE 400X400 EN 140;TEN  (STE EXPLOIT.NANTAISE);1;39,65;29,37 €
81369;LECOUFLE;PLOMBERIE;096155;PLAQUE D'ETANCHEITE HAUTE 400X400 EN 155;TEN  (STE EXPLOIT.NANTAISE);1;40,45;29,96 €
81370;LECOUFLE;PLOMBERIE;096180;PLAQUE D'ETANCHEITE 180;TEN  (STE EXPLOIT.NANTAISE);1;44,46;32,93 €
81371;LECOUFLE;PLOMBERIE;090101;PLAQUE FINITION BASSE INOX VENTILEE 125/140/155;TEN  (STE EXPLOIT.NANTAISE);1;57,35;42,48 €
81372;LECOUFLE;PLOMBERIE;090001;PLAQUE FINITION IN BASSE N°1 DE 111A153;TEN  (STE EXPLOIT.NANTAISE);1;76,36;56,56 €
81373;LECOUFLE;PLOMBERIE;160125;PURGE ACIER/INOX 125;TEN  (STE EXPLOIT.NANTAISE);1;9,27;6,87 €
81374;LECOUFLE;PLOMBERIE;160139;PURGE ACIER/INOX 139;TEN  (STE EXPLOIT.NANTAISE);1;10,40;7,70 €
81375;LECOUFLE;PLOMBERIE;160153;PURGE ACIER/INOX 153;TEN  (STE EXPLOIT.NANTAISE);1;11,04;8,18 €
81376;LECOUFLE;PLOMBERIE;160180;PURGE ACIER/INOX 180;TEN  (STE EXPLOIT.NANTAISE);1;13,31;9,86 €
81377;LECOUFLE;PLOMBERIE;160200;PURGE ACIER/INOX 200;TEN  (STE EXPLOIT.NANTAISE);1;13,97;10,35 €
81378;LECOUFLE;PLOMBERIE;160830;PURGE ACIER/INOX 83;TEN  (STE EXPLOIT.NANTAISE);1;9,71;7,19 €
81379;LECOUFLE;PLOMBERIE;454150;RACCORD MM ALU POUR GAINE 150;TEN  (STE EXPLOIT.NANTAISE);1;4,54;3,36 €
81380;LECOUFLE;PLOMBERIE;454090;RACCORD MM POUR GAINE  90 - 454090;TEN  (STE EXPLOIT.NANTAISE);1;4,12;3,05 €
81381;LECOUFLE;PLOMBERIE;454100;RACCORD MM POUR GAINE 100 - 454100;TEN  (STE EXPLOIT.NANTAISE);1;4,12;3,05 €
81382;LECOUFLE;PLOMBERIE;454125;RACCORD MM POUR GAINE 125 - 454125;TEN  (STE EXPLOIT.NANTAISE);1;4,12;3,05 €
81383;LECOUFLE;PLOMBERIE;454080;RACCORD MM POUR GAINE 80;TEN  (STE EXPLOIT.NANTAISE);1;4,12;3,05 €
81384;LECOUFLE;PLOMBERIE;441010;RACCORD PP FLEXIBLE/FLEXIBLE D110;TEN  (STE EXPLOIT.NANTAISE);1;69,63;51,58 €
81385;LECOUFLE;PLOMBERIE;400260;RALLONGE VENT ALU-GALVA 60/100 O,50M;TEN  (STE EXPLOIT.NANTAISE);1;36,05;26,70 €
81386;LECOUFLE;PLOMBERIE;409080;RALLONGE VENT ALU-GALVA 60/100 TELESCOPI;TEN  (STE EXPLOIT.NANTAISE);1;40,89;30,29 €
81387;LECOUFLE;PLOMBERIE;400160;RALLONGE VENT ALU-GALVA 60/100 1M;TEN  (STE EXPLOIT.NANTAISE);1;43,01;31,86 €
81388;LECOUFLE;PLOMBERIE;400280;RALLONGE VENT ALU-GALVA 80/125 O,50M;TEN  (STE EXPLOIT.NANTAISE);1;40,89;30,29 €
81389;LECOUFLE;PLOMBERIE;400180;RALLONGE VENT ALU-GALVA 80/125 1M;TEN  (STE EXPLOIT.NANTAISE);1;57,13;42,32 €
81390;LECOUFLE;PLOMBERIE;460180;RALLONGE VENT CTL L1,00M 80/125O10.29197;TEN  (STE EXPLOIT.NANTAISE);1;89,64;66,40 €
81391;LECOUFLE;PLOMBERIE;469080;RALLONGE VENT INOX-GALVA 80/125 TELESCOP;TEN  (STE EXPLOIT.NANTAISE);1;72,21;53,49 €
81392;LECOUFLE;PLOMBERIE;460288;RALLONGE VENT INOX-GALVA 80/125 0,50M;TEN  (STE EXPLOIT.NANTAISE);1;81,69;60,51 €
81393;LECOUFLE;PLOMBERIE;460188;RALLONGE VENT INOX-GALVA 80/125 1M00;TEN  (STE EXPLOIT.NANTAISE);1;110,79;82,07 €
81394;LECOUFLE;PLOMBERIE;420260;RALLONGE VENT PPS-GALVA 60/100 O,50M;TEN  (STE EXPLOIT.NANTAISE);1;34,22;25,35 €
81395;LECOUFLE;PLOMBERIE;420160;RALLONGE VENT PPS-GALVA 60/100 1M;TEN  (STE EXPLOIT.NANTAISE);1;45,86;33,97 €
81396;LECOUFLE;PLOMBERIE;420280;RALLONGE VENT PPS-GALVA 80/125 O,50M;TEN  (STE EXPLOIT.NANTAISE);1;36,52;27,05 €
81397;LECOUFLE;PLOMBERIE;420180;RALLONGE VENT PPS-GALVA 80/125 1M;TEN  (STE EXPLOIT.NANTAISE);1;50,48;37,39 €
81398;LECOUFLE;PLOMBERIE;613125;REDUCTION INOX F131XM125;TEN  (STE EXPLOIT.NANTAISE);1;25,18;18,65 €
81399;LECOUFLE;PLOMBERIE;614640;REDUCTION INOX F146XM140;TEN  (STE EXPLOIT.NANTAISE);1;26,55;19,67 €
81400;LECOUFLE;PLOMBERIE;616153;REDUCTION INOX F161XM153;TEN  (STE EXPLOIT.NANTAISE);1;27,41;20,30 €
81401;LECOUFLE;PLOMBERIE;617353;REDUCTION INOX F175XM153;TEN  (STE EXPLOIT.NANTAISE);1;41,74;30,92 €
