ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;prix au;PRIX DE BASE;PRIX NET;;;;
;CDL;APPAREILLAGE;WS409;SYSTO PLAQUE TRIPLE VERT. 3 X 2M BLANCHE ENTRAXE 71;HAGER ;UN;4,16;2,87;;;;
;CDL;APPAREILLAGE;WS027;SYSTO POUSSOIR 1M 1F 10A;HAGER ;UN;6,22;4,29;;;;
;CDL;APPAREILLAGE;WS020;SYSTO POUSSOIR 2M 1F;HAGER ;UN;6,80;4,69;;;;
;CDL;APPAREILLAGE;WS210;SYSTO PRISE RJ45  CAT5 UTP  1M;HAGER ;UN;7,16;4,94;;;;
;CDL;APPAREILLAGE;WS211;SYSTO PRISE RJ45  CAT5 UTP  2M;HAGER ;UN;7,45;5,14;;;;
;CDL;APPAREILLAGE;WS200;SYSTO PRISE TELEPHONE T 2M;HAGER ;UN;8,19;5,65;;;;
;CDL;APPAREILLAGE;WS253;SYSTO PRISE TV + FM DIRECTE;HAGER ;UN;18,49;12,75;;;;
;CDL;APPAREILLAGE;WS250;SYSTO PRISE TV DIRECTE;HAGER ;UN;6,34;4,37;;;;
;CDL;APPAREILLAGE;WS451;SYSTO SUPPORT A GRIFFE 2M;HAGER ;UN;2,16;1,49;;;;
;CDL;APPAREILLAGE;WS450;SYSTO SUPPORT A VIS 2M;HAGER ;UN;1,03;0,71;;;;
;CDL;APPAREILLAGE;WS452;SYSTO SUPPORT A VIS 4M;HAGER ;UN;1,87;1,29;;;;
;CDL;APPAREILLAGE;KF83A;BORNE D'ALIMENTATION 1 X 25;HAGER ;UN;3,31;2,28;;;;
;CDL;APPAREILLAGE;VE112F;COFFRET DE DISTRIB. ETANCHE VECTOR A/PORTE 1 R 12;HAGER ;UN;68,70;47,38;;;;
;CDL;APPAREILLAGE;VE212F;COFFRET DE DISTRIB. ETANCHE VECTOR A/PORTE 2 R 12;HAGER ;UN;113,93;78,57;;;;
;CDL;APPAREILLAGE;VE312F;COFFRET DE DISTRIB. ETANCHE VECTOR A/PORTE 3 R 12;HAGER ;UN;142,11;98,01;;;;
;CDL;APPAREILLAGE;GD113A;COFFRET DE DISTRIB. GAMMA  1 X 13 MODULES S/PORTE;HAGER ;UN;24,32;16,77;;;;
;CDL;APPAREILLAGE;GD213A;COFFRET DE DISTRIB. GAMMA  2 X 13 MODULES S/PORTE;HAGER ;UN;39,74;27,41;;;;
;CDL;APPAREILLAGE;GD313A;COFFRET DE DISTRIB. GAMMA  3 X 13 MODULES S/PORTE;HAGER ;UN;57,71;39,80;;;;
;CDL;APPAREILLAGE;GD413A;COFFRET DE DISTRIB. GAMMA  4 X 13 MODULES S/PORTE;HAGER ;UN;81,62;56,29;;;;
;CDL;APPAREILLAGE;GD110A;COFFRET DE DISTRIB. GAMMA  8/9 MODULES  S/PORTE;HAGER ;UN;20,84;14,37;;;;
;CDL;APPAREILLAGE;VB18A;COFFRET DE DISTRIB. VEGA 1 X 18 MODULES  SAILLIE S/PORTE;HAGER ;UN;57,68;39,78;;;;
;CDL;APPAREILLAGE;VB36A;COFFRET DE DISTRIB. VEGA 2 X 18 MODULES  SAILLIE S/PORTE;HAGER ;UN;80,30;55,38;;;;
;CDL;APPAREILLAGE;VB54A;COFFRET DE DISTRIB. VEGA 3 X 18 MODULES  SAILLIE S/PORTE;HAGER ;UN;103,49;71,37;;;;
;CDL;APPAREILLAGE;VB72A;COFFRET DE DISTRIB. VEGA 4 X 18 MODULES  SAILLIE S/PORTE;HAGER ;UN;156,60;108,00;;;;
;CDL;APPAREILLAGE;GP111P;HABILLAGE POUR PLATINE GA01A;HAGER ;UN;21,14;14,58;;;;
;CDL;APPAREILLAGE;GA01Z;PANNEAU DE CONTROLE MONOPHASE GAMMA 13 225X250X55;HAGER ;UN;78,04;53,82;;;;
;CDL;APPAREILLAGE;GA01X;PLATINE POUR DISJONCTEUR & COMPTEUR DE BRANCHEMENT D'ABONNE 40MM;HAGER ;UN;78,04;53,82;;;;
;CDL;APPAREILLAGE;GA01A;PLATINE POUR DISJONCTEUR D'ABONNE ELECTRONIQUE 40 MM;HAGER ;UN;18,55;12,79;;;;
;CDL;APPAREILLAGE;GP113P;PORTE OPAQUE POUR COFFRET GD 113 A;HAGER ;UN;15,27;10,53;;;;
;CDL;APPAREILLAGE;GP213P;PORTE OPAQUE POUR COFFRET GD 213 A;HAGER ;UN;21,14;14,58;;;;
;CDL;APPAREILLAGE;GP218P;PORTE OPAQUE POUR COFFRET GD 218 A;HAGER ;UN;28,61;19,73;;;;
;CDL;APPAREILLAGE;GP313P;PORTE OPAQUE POUR COFFRET GD 313 A;HAGER ;UN;24,03;16,57;;;;
;CDL;APPAREILLAGE;GP413P;PORTE OPAQUE POUR COFFRET GD 413 A;HAGER ;UN;33,25;22,93;;;;
;CDL;APPAREILLAGE;GP418P;PORTE OPAQUE POUR COFFRET GD 418 A;HAGER ;UN;45,07;31,08;;;;
;CDL;APPAREILLAGE;VZ008;PORTE OPAQUE POUR COFFRET VB 18 A;HAGER ;UN;23,46;16,18;;;;
;CDL;APPAREILLAGE;VZ009;PORTE OPAQUE POUR COFFRET VB 36 A;HAGER ;UN;26,17;18,05;;;;
;CDL;APPAREILLAGE;VZ010;PORTE OPAQUE POUR COFFRET VB 54 A;HAGER ;UN;31,67;21,84;;;;
;CDL;APPAREILLAGE;VZ054;PORTE OPAQUE POUR COFFRET VB 72 A;HAGER ;UN;35,51;24,49;;;;
;CDL;APPAREILLAGE;GP113T;PORTE TRANSPARENTE POUR COFFRET GD 113 A;HAGER ;UN;17,08;11,78;;;;
;CDL;APPAREILLAGE;GP213T;PORTE TRANSPARENTE POUR COFFRET GD 213 A;HAGER ;UN;23,19;15,99;;;;
;CDL;APPAREILLAGE;GP313T;PORTE TRANSPARENTE POUR COFFRET GD 313 A;HAGER ;UN;29,36;20,25;;;;
;CDL;APPAREILLAGE;GP413T;PORTE TRANSPARENTE POUR COFFRET GD 413 A;HAGER ;UN;36,16;24,94;;;;
;CDL;APPAREILLAGE;GR113A;REHAUSSE POUR COFFRET GD 113 A;HAGER ;UN;22,72;15,67;;;;
;CDL;APPAREILLAGE;GR213A;REHAUSSE POUR COFFRET GD 213 A;HAGER ;UN;26,07;17,98;;;;
;CDL;APPAREILLAGE;GR313A;REHAUSSE POUR COFFRET GD 313 A;HAGER ;UN;29,29;20,20;;;;
;CDL;APPAREILLAGE;GR413A;REHAUSSE POUR COFFRET GD 413 A;HAGER ;UN;33,47;23,08;;;;
;CDL;APPAREILLAGE;ES220;CONTACTEUR DE PUISSANCE 2 X 25 A 2F - 250V SS CDE MAN  1M;HAGER ;UN;42,75;29,48;;;;
;CDL;APPAREILLAGE;ES240;CONTACTEUR DE PUISSANCE 2 X 40 A 2 F;HAGER ;UN;69,56;47,97;;;;
;CDL;APPAREILLAGE;ES420;CONTACTEUR DE PUISSANCE 4 X 25 A 4 F - 400V SS CDE MAN   2M;HAGER ;UN;58,25;40,17;;;;
;CDL;APPAREILLAGE;ES440;CONTACTEUR DE PUISSANCE 4 X 40 A  4 F-400V SS CDE MAN  3M;HAGER ;UN;97,83;67,47;;;;
;CDL;APPAREILLAGE;ET221;CONTACTEUR J/N 2 X 25 A  2F;HAGER ;UN;49,29;33,99;;;;
;CDL;APPAREILLAGE;ETS221B;CONTACTEUR J/N 2 X 25 A  2F SANS VIS;HAGER ;UN;54,35;37,48;;;;
;CDL;APPAREILLAGE;ET321;CONTACTEUR J/N 3 X 20 A;HAGER ;UN;82,56;56,94;;;;
;CDL;APPAREILLAGE;ADC710F;DISJONCTEUR DIFFERENTIEL BIP PH + N 10 A  30MA;HAGER ;UN;121,02;83,46;;;;
;CDL;APPAREILLAGE;ADC725F;DISJONCTEUR DIFFERENTIEL BIP PH + N 25 A  30MA;HAGER ;UN;131,54;90,72;;;;
;CDL;APPAREILLAGE;NFN706;DISJONCTEUR DIVISIONNAIRE BIP 2 X  6 A;HAGER ;UN;43,76;30,18;;;;
;CDL;APPAREILLAGE;NFN710;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A;HAGER ;UN;38,16;26,32;;;;
;CDL;APPAREILLAGE;MFN910;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A + FILS PILOTE;HAGER ;UN;22,87;15,77;;;;
;CDL;APPAREILLAGE;NGN210;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE D;HAGER ;UN;56,20;38,76;;;;
;CDL;APPAREILLAGE;NFN716;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A;HAGER ;UN;39,02;26,91;;;;
;CDL;APPAREILLAGE;MFN916;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A + FILS PILOTE;HAGER ;UN;22,87;15,77;;;;
;CDL;APPAREILLAGE;NGN216;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE D;HAGER ;UN;55,07;37,98;;;;
;CDL;APPAREILLAGE;MFN920;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A + FILS PILOTE;HAGER ;UN;22,82;15,74;;;;
;CDL;APPAREILLAGE;NGN220;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A COURBE D;HAGER ;UN;57,12;39,39;;;;
;CDL;APPAREILLAGE;NGN225;DISJONCTEUR DIVISIONNAIRE BIP 2 X 25 A COURBE D;HAGER ;UN;60,51;41,73;;;;
;CDL;APPAREILLAGE;NGN232;DISJONCTEUR DIVISIONNAIRE BIP 2 X 32 A COURBE D;HAGER ;UN;62,21;42,90;;;;
;CDL;APPAREILLAGE;NGN240;DISJONCTEUR DIVISIONNAIRE BIP 2 X 40 A COURBE D;HAGER ;UN;67,86;46,80;;;;
;CDL;APPAREILLAGE;NGN263;DISJONCTEUR DIVISIONNAIRE BIP 2 X 63 A COURBE D;HAGER ;UN;110,27;76,05;;;;
;CDL;APPAREILLAGE;MFN701;DISJONCTEUR DIVISIONNAIRE PH+N  1 A;HAGER ;UN;18,01;12,42;;;;
;CDL;APPAREILLAGE;MFN702;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;HAGER ;UN;16,44;11,34;;;;
;CDL;APPAREILLAGE;MFS702;DISJONCTEUR DIVISIONNAIRE PH+N  2 A  BORNES AUTO;HAGER ;UN;17,94;12,37;;;;
;CDL;APPAREILLAGE;MFN710;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;HAGER ;UN;11,64;8,03;;;;
;CDL;APPAREILLAGE;MFS710;DISJONCTEUR DIVISIONNAIRE PH+N 10 A BORNES AUTO;HAGER ;UN;12,09;8,34;;;;
;CDL;APPAREILLAGE;MFN716;DISJONCTEUR DIVISIONNAIRE PH+N 15 A;HAGER ;UN;11,64;8,03;;;;
;CDL;APPAREILLAGE;MFS716;DISJONCTEUR DIVISIONNAIRE PH+N 16 A BORNES AUTO;HAGER ;UN;12,09;8,34;;;;
;CDL;APPAREILLAGE;MFN720;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;HAGER ;UN;11,64;8,03;;;;
;CDL;APPAREILLAGE;MFS720;DISJONCTEUR DIVISIONNAIRE PH+N 20 A BORNES AUTO;HAGER ;UN;12,09;8,34;;;;
;CDL;APPAREILLAGE;MFN732;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;HAGER ;UN;13,88;9,57;;;;
;CDL;APPAREILLAGE;MFS732;DISJONCTEUR DIVISIONNAIRE PH+N 32 A BORNES AUTO;HAGER ;UN;14,36;9,90;;;;
;CDL;APPAREILLAGE;NFN416;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A;HAGER ;UN;81,43;56,16;;;;
;CDL;APPAREILLAGE;NGN416;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A COURBE D;HAGER ;UN;117,06;80,73;;;;
;CDL;APPAREILLAGE;NFN420;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A;HAGER ;UN;82,00;56,55;;;;
;CDL;APPAREILLAGE;NGN420;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A COURBE D;HAGER ;UN;121,02;83,46;;;;
;CDL;APPAREILLAGE;NFN432;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A;HAGER ;UN;89,35;61,62;;;;
;CDL;APPAREILLAGE;NGN432;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A COURBE D;HAGER ;UN;124,41;85,80;;;;
;CDL;APPAREILLAGE;NFN440;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A;HAGER ;UN;113,10;78,00;;;;
;CDL;APPAREILLAGE;NGN440;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A COURBE D;HAGER ;UN;139,50;96,21;;;;
;CDL;APPAREILLAGE;NGN463;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 63 A COURBE D;HAGER ;UN;245,99;169,65;;;;
;CDL;APPAREILLAGE;NFN310;DISJONCTEUR DIVISIONNAIRE TRI 3 X 10 A;HAGER ;UN;62,77;43,29;;;;
;CDL;APPAREILLAGE;NFN316;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A;HAGER ;UN;62,77;43,29;;;;
;CDL;APPAREILLAGE;NGN316;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A 10KA COURBE D;HAGER ;UN;86,52;59,67;;;;
;CDL;APPAREILLAGE;NFN320;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A;HAGER ;UN;63,34;43,68;;;;
;CDL;APPAREILLAGE;NGN320;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A 10KA COURBE D;HAGER ;UN;84,96;58,59;;;;
;CDL;APPAREILLAGE;NGN325;DISJONCTEUR DIVISIONNAIRE TRI 3 X 25 A 10KA COURBE D;HAGER ;UN;91,61;63,18;;;;
;CDL;APPAREILLAGE;NGN332;DISJONCTEUR DIVISIONNAIRE TRI 3 X 32 A 10KA COURBE D;HAGER ;UN;93,31;64,35;;;;
;CDL;APPAREILLAGE;JB068N;CLOISON SEPARATION LONG 2,60;HAGER ;UN;7,86;5,42;;;;
;CDL;APPAREILLAGE;JA105N;CORPS DE GOULOTTE ADDITIONNELLE LG 2,60M LARG1,05;HAGER ;UN;53,04;36,58;;;;
;CDL;APPAREILLAGE;JA100N;CORPS DE GOULOTTE L 2,60;HAGER ;UN;95,13;65,61;;;;
;CDL;APPAREILLAGE;JA200N;CORPS DE GOULOTTE L 2,60 A COMPARTIMENT DEDIE EDF;HAGER ;UN;98,66;68,04;;;;
;CDL;APPAREILLAGE;JC200N;COUVERCLE DE GOULOTTE DOUBLE LARG186+58MM POUR JA200N;HAGER ;UN;43,30;29,86;;;;
;CDL;APPAREILLAGE;JC105N;COUVERCLE DE GOULOTTE LARG 105MM LG2,60M POUR JA105N;HAGER ;UN;15,70;10,83;;;;
;CDL;APPAREILLAGE;JC100N;COUVERCLE DE GOULOTTE LARG 250MM L 2,60 M COMPLET;HAGER ;UN;43,30;29,86;;;;
;CDL;APPAREILLAGE;JB252N;JONCTION GOULOTTE/PLAFOND POUR JA100N/JA200N;HAGER ;UN;25,39;17,51;;;;
;CDL;APPAREILLAGE;CDC728F;INTER. DIFF.  2 X 25 - 30 MA  BORNES ALIGNEES TYPE AC;HAGER ;UN;51,62;35,60;;;;
;CDL;APPAREILLAGE;CDC722F;INTER. DIFF.  2 X 25 - 30 MA  BORNES DECALEES TYPE AC;HAGER ;UN;57,75;39,83;;;;
;CDL;APPAREILLAGE;CDS722F;INTER. DIFF.  2 X 25 - 30 MA BORNES AUTO TYPE AC;HAGER ;UN;57,75;39,83;;;;
;CDL;APPAREILLAGE;CFC722F;INTER. DIFF.  2 X 25 - 300 MA BORNES DECALEES TYPE AC;HAGER ;UN;97,48;67,23;;;;
;CDL;APPAREILLAGE;CDC748F;INTER. DIFF.  2 X 40 - 30 MA BORNES ALIGNEES TYPE AC;HAGER ;UN;52,85;36,45;;;;
;CDL;APPAREILLAGE;CDA749F;INTER. DIFF.  2 X 40 - 30 MA BORNES ALIGNEES TYPE AC;HAGER ;UN;62,12;42,84;;;;
;CDL;APPAREILLAGE;CDS743F;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE A;HAGER ;UN;77,21;53,25;;;;
;CDL;APPAREILLAGE;CDS742F;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE AC;HAGER ;UN;64,16;44,25;;;;
;CDL;APPAREILLAGE;CDA743F;INTER. DIFF.  2 X 40 - 30 MA BORNES DECALEES TYPE A;HAGER ;UN;71,04;48,99;;;;
;CDL;APPAREILLAGE;CDC742F;INTER. DIFF.  2 X 40 - 30 MA BORNES DECALEES TYPE AC;HAGER ;UN;57,74;39,82;;;;
;CDL;APPAREILLAGE;CDH240F;INTER. DIFF.  2 X 40 - 30 MA RACCORD HAUT ET BAS TYPE HI;HAGER ;UN;149,81;103,32;;;;
;CDL;APPAREILLAGE;CDC768F;INTER. DIFF.  2 X 63 - 30 MA  BORNES ALIGNEES TYPE AC;HAGER ;UN;83,74;57,75;;;;
;CDL;APPAREILLAGE;CDA769F;INTER. DIFF.  2 X 63 - 30 MA BORNES ALIGNEES TYPE A;HAGER ;UN;95,70;66,00;;;;
;CDL;APPAREILLAGE;CDS765F;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE A;HAGER ;UN;118,07;81,43;;;;
;CDL;APPAREILLAGE;CDS764F;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE AC;HAGER ;UN;108,58;74,88;;;;
;CDL;APPAREILLAGE;CDA765F;INTER. DIFF.  2 X 63 - 30 MA BORNES DECALEES TYPE A;HAGER ;UN;118,07;81,43;;;;
;CDL;APPAREILLAGE;CDC764F;INTER. DIFF.  2 X 63 - 30 MA BORNES DECALEES TYPE AC;HAGER ;UN;104,40;72,00;;;;
;CDL;APPAREILLAGE;CDC425F;INTER. DIFF.  4 X 25 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;HAGER ;UN;126,15;87,00;;;;
;CDL;APPAREILLAGE;CDC440F;INTER. DIFF.  4 X 40 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;HAGER ;UN;129,41;89,25;;;;
;CDL;APPAREILLAGE;CDC463F;INTER. DIFF.  4 X 63 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;HAGER ;UN;220,76;152,25;;;;
;CDL;APPAREILLAGE;KCN225;BARRE ALIMENTATION ID POUR 2 RANGEES;HAGER ;UN;10,63;7,33;;;;
;CDL;APPAREILLAGE;KCN325;BARRE ALIMENTATION ID POUR 3 RANGEES;HAGER ;UN;15,05;10,38;;;;
;CDL;APPAREILLAGE;KCN425;BARRE ALIMENTATION ID POUR 4 RANGEES;HAGER ;UN;22,05;15,21;;;;
;CDL;APPAREILLAGE;KB163N;BARRE DE PONTAGE 13 MODULES NEUTRE;HAGER ;UN;4,58;3,16;;;;
;CDL;APPAREILLAGE;KBS763;BARRE DE PONTAGE 13 MODULES PH/NEUTRE POUR DISJONCTEUR BORNE AUTO;HAGER ;UN;9,21;6,35;;;;
;CDL;APPAREILLAGE;KB163P;BARRE DE PONTAGE 13 MODULES PHASE;HAGER ;UN;4,58;3,16;;;;
;CDL;APPAREILLAGE;EMN001;MINUTERIE ESCALIER;HAGER ;UN;35,70;24,62;;;;
;CDL;APPAREILLAGE;SPN215D;PARAFOUDRE DEBROCHABLE BIPOLAIRE 15KA;HAGER ;UN;166,82;115,05;;;;
;CDL;APPAREILLAGE;SPN715D;PARAFOUDRE DEBROCHABLE BIPOLAIRE 15KA AUTO PROTEGE;HAGER ;UN;147,03;101,40;;;;
;CDL;APPAREILLAGE;EPN510;TELERUPTEUR 16A - 250V  1F;HAGER ;UN;25,33;17,47;;;;
;CDL;APPAREILLAGE;EPS510B;TELERUPTEUR 16A - 250V  1F SANS VIS;HAGER ;UN;24,19;16,68;;;;
;CDL;APPAREILLAGE;EPS410;TELERUPTEUR SILENCIEUX  1F  16A BORNE AUTO;HAGER ;UN;32,16;22,18;;;;
;CDL;APPAREILLAGE;TN401;COFFRET DE COMMUNICATION SEMI-EQUIPE TEL/TV;HAGER ;UN;78,30;54,00;;;;
;CDL;APPAREILLAGE;TN423;COFFRET VDI SEMI EQUIPE  8 RJ45 2 RANGEES + PLATINE 8RJ45 GRADE 3;HAGER ;UN;365,88;252,33;;;;
;CDL;APPAREILLAGE;TN413;COFFRET VDI SEMI EQUIPE  8 RJ45 2 RANGEES GRADE 3;HAGER ;UN;331,38;228,54;;;;
;CDL;APPAREILLAGE;TN433;COFFRET VDI SEMI EQUIPE 12 RJ45 3 RANGEES + PLATINE GRADE 3;HAGER ;UN;609,61;420,42;;;;
;CDL;APPAREILLAGE;TN811;CORDON INFO RJ45/RJ45 3M GRADE.3;HAGER ;UN;20,71;14,28;;;;
;CDL;APPAREILLAGE;TN821;CORDON TEL. RJ11/RJ45 3M;HAGER ;UN;7,80;5,38;;;;
;CDL;APPAREILLAGE;TN832;CORDON TV RJ45/FICHE F 3M;HAGER ;UN;39,83;27,47;;;;
;CDL;APPAREILLAGE;TN831;CORDON TV RJ45/IEC 3M;HAGER ;UN;39,83;27,47;;;;
;CDL;APPAREILLAGE;TN121;FILTRE ADSL MODULAIRE;HAGER ;UN;86,48;59,64;;;;
;CDL;APPAREILLAGE;TN121;FILTRE ADSL MODULAIRE;HAGER ;UN;86,48;59,64;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
